packet_seq_no,packet_delay_in_secs,flow_id
1,0.005561,1
1,0.005503,2
3,1.317129,1
4,2.195678,1
5,3.083921,1
6,3.951273,1
7,4.830202,1
8,5.710339,1
9,6.586816,1
10,7.465445,1
11,8.343907,1
12,9.222591,1
13,10.101054,1
14,10.982055,1
15,11.856964,1
16,12.735402,1
17,13.613568,1
18,14.492607,1
19,15.37063,1
20,16.248955,1
21,17.127185,1
22,18.013776,1
23,18.88388,1
24,19.778039,1
25,20.641283,1
26,21.521952,1
27,22.397384,1
28,23.275887,1
29,24.154097,1
30,25.041399,1
31,25.924254,1
32,26.814548,1
33,27.667976,1
34,28.545849,1
35,29.423496,1
36,30.302127,1
37,31.179984,1
38,32.058146,1
39,32.937052,1
40,33.825635,1
41,34.709142,1
42,35.572212,1
43,36.451051,1
44,37.329186,1
45,38.207406,1
46,39.085774,1
47,39.971297,1
48,40.864858,1
49,41.721175,1
50,42.599231,1
51,43.477269,1
52,44.355039,1
53,45.2343,1
54,46.112598,1
55,47.001092,1
56,47.868219,1
57,48.758141,1
58,49.616595,1
59,50.508936,1
60,51.376721,1
61,52.261705,1
62,53.137921,1
63,54.016917,1
64,54.895403,1
65,55.774503,1
66,56.701252,1
67,57.569869,1
68,58.422528,1
69,59.290974,1
70,60.176919,1
71,61.047256,1
72,61.926172,1
73,62.800873,1
74,63.683456,1
75,64.557391,1
76,65.436083,1
77,66.323559,1
78,67.198974,1
79,68.070947,1
80,68.948422,1
81,69.798452,1
82,70.684188,1
83,71.570592,1
84,72.444452,1
85,73.337949,1
86,74.245523,1
87,75.099609,1
88,75.975331,1
89,76.851996,1
90,77.726098,1
91,78.611292,1
92,79.485538,1
93,80.36679,1
94,81.251127,1
95,82.123817,1
96,83.002285,1
97,83.880668,1
98,84.773505,1
99,85.637749,1
100,86.516258,1
2,88.385261,2
3,89.281603,2
4,90.143955,2
5,91.019276,2
6,91.896773,2
7,92.792758,2
8,93.653825,2
9,94.533754,2
10,95.411218,2
11,96.289112,2
12,97.172151,2
13,98.046913,2
14,98.925394,2
15,99.802517,2
16,100.701878,2
17,101.559491,2
18,102.437105,2
19,103.336766,2
20,104.205464,2
21,105.088847,2
22,105.952597,2
23,106.837871,2
24,107.712677,2
25,108.623314,2
26,109.479121,2
27,110.342623,2
28,111.224866,2
29,112.103433,2
30,112.996033,2
31,113.856029,2
32,114.737137,2
33,115.620265,2
34,116.4941,2
35,117.40856,2
36,118.24677,2
37,119.123382,2
38,120.013617,2
39,120.889446,2
40,121.76034,2
41,122.641385,2
42,123.517539,2
43,124.396795,2
44,125.273525,2
45,126.152169,2
46,127.048542,2
47,127.905773,2
48,128.796501,2
49,129.67538,2
50,130.565923,2
51,131.44058,2
52,132.29925,2
53,133.178586,2
54,134.064681,2
55,134.942148,2
56,135.821145,2
57,136.696221,2
58,137.571107,2
59,138.448832,2
60,139.312498,2
61,140.197135,2
62,141.082265,2
63,141.955201,2
64,142.845884,2
65,143.735317,2
66,144.597211,2
67,145.475341,2
68,146.35395,2
69,147.243461,2
70,148.13351,2
71,148.989551,2
72,149.867159,2
73,150.752798,2
74,151.632849,2
75,152.502033,2
76,153.380679,2
77,154.258654,2
78,155.137326,2
79,156.015373,2
80,156.890292,2
81,157.727457,2
82,158.628545,2
83,159.527208,2
84,160.389261,2
85,161.277576,2
86,162.163789,2
87,163.042123,2
88,163.92053,2
89,164.796828,2
90,165.670565,2
91,166.554915,2
92,167.428952,2
93,168.31877,2
94,169.190226,2
95,170.069011,2
96,170.955431,2
97,171.827257,2
98,172.720692,2
99,173.58723,2
100,174.462344,2
1,176.339498,3
2,177.277327,3
3,178.09562,3
4,178.981169,3
5,179.868343,3
6,180.749494,3
7,181.609519,3
8,182.487531,3
9,183.398245,3
10,184.24372,3
11,185.122284,3
12,186.02493,3
13,186.881466,3
14,187.757659,3
15,188.635467,3
16,189.520754,3
17,190.401854,3
18,191.290048,3
19,192.168484,3
20,193.028023,3
21,193.915897,3
22,194.785461,3
23,195.670278,3
24,196.545447,3
25,197.435537,3
26,198.296442,3
27,199.176525,3
28,200.057417,3
29,200.942024,3
30,201.826743,3
31,202.688804,3
32,203.568978,3
33,204.447003,3
34,205.325355,3
35,206.202161,3
36,207.080682,3
37,207.956711,3
38,208.836539,3
39,209.718069,3
40,210.594651,3
41,211.47552,3
42,212.351932,3
43,213.246714,3
44,214.109903,3
45,214.985984,3
46,215.871659,3
47,216.746923,3
48,217.637413,3
49,218.501846,3
50,219.389756,3
51,220.25533,3
52,221.135338,3
53,222.013011,3
54,222.890113,3
55,223.786831,3
56,224.668767,3
57,225.528897,3
58,226.400188,3
59,227.282775,3
60,228.143881,3
61,229.030373,3
62,229.936119,3
63,230.787505,3
64,231.673881,3
65,232.552239,3
66,233.430737,3
67,234.308574,3
68,235.194225,3
69,236.065239,3
70,236.95516,3
71,237.822536,3
72,238.704085,3
73,239.582413,3
74,240.457916,3
75,241.343121,3
76,242.213643,3
77,243.098037,3
78,243.971111,3
79,244.851279,3
80,245.749737,3
81,246.579993,3
82,247.447638,3
83,248.34418,3
84,249.227235,3
85,250.1108,3
86,251.017363,3
87,251.876387,3
88,252.754278,3
89,253.665354,3
90,254.532795,3
91,255.392033,3
92,256.267964,3
93,257.210443,3
94,258.031251,3
95,258.940014,3
96,259.783723,3
97,260.675265,3
98,261.537663,3
99,262.415649,3
100,263.294428,3
1,265.17245,5
1,266.06135,4
2,266.938933,5
2,267.827444,4
3,268.706093,5
3,269.593941,4
4,270.476817,5
4,271.360486,4
5,272.239303,5
5,273.127781,4
6,274.005532,5
6,274.93637,4
7,275.772565,5
7,276.675048,4
8,277.53873,5
8,278.432926,4
9,279.305959,5
9,280.200318,4
10,281.072809,5
10,281.968872,4
11,282.839349,5
11,283.728195,4
12,284.613844,5
12,285.494387,4
13,286.376727,5
13,287.260577,4
14,288.185452,5
14,289.027694,4
15,289.90547,5
15,290.793776,4
16,291.67252,5
16,292.560669,4
17,293.441386,5
17,294.329553,4
18,295.20587,5
18,296.09433,4
19,296.982653,5
19,297.86058,4
20,298.740722,5
20,299.626931,4
21,300.524172,5
21,301.402089,4
22,302.281381,5
22,303.160942,4
23,304.050469,5
23,304.926592,4
24,305.823469,5
24,306.69989,4
25,307.575035,5
25,308.477127,4
26,309.33939,5
26,310.230553,4
27,311.111879,5
27,312.02868,4
28,312.872016,5
28,313.760974,4
29,314.643361,5
29,315.53436,4
30,316.421938,5
30,317.302901,4
31,318.187932,5
31,319.066173,4
32,320.043809,5
32,320.836821,4
33,321.715043,5
33,322.593843,4
34,323.472053,5
34,324.361356,4
35,325.238121,5
35,326.129992,4
36,327.005178,5
36,327.915536,4
37,328.77006,5
37,329.658642,4
38,330.541602,5
38,331.442187,4
39,332.312358,5
39,333.213981,4
40,334.072669,5
40,334.96046,4
41,335.839084,5
41,336.726662,4
42,337.605351,5
42,338.494456,4
43,339.374806,5
43,340.260589,4
44,341.176049,5
44,342.046253,4
45,342.90702,5
45,343.794041,4
46,344.672977,5
46,345.560364,4
47,346.43678,5
47,347.32477,4
48,348.20554,5
48,349.093278,4
49,349.97579,5
49,350.860858,4
50,351.740183,5
50,352.627354,4
51,353.50471,5
51,354.394456,4
52,355.270823,5
52,356.159908,4
53,357.038547,5
53,357.926959,4
54,358.804885,5
54,359.6966,4
55,360.578938,5
55,361.462069,4
56,362.33823,5
56,363.226379,4
57,364.107643,5
57,364.994094,4
58,365.869528,5
58,366.768142,4
59,367.638865,5
59,368.53813,4
60,369.38725,5
60,370.308604,4
61,371.165012,5
61,372.061795,4
62,372.950742,5
62,373.825711,4
63,374.69763,5
63,375.586187,4
64,376.478808,5
64,377.371163,4
65,378.239361,5
65,379.131895,4
66,380.005364,5
66,380.927768,4
67,381.775895,5
67,382.67338,4
68,383.54482,5
68,384.427436,4
69,385.322489,5
69,386.194757,4
70,387.083302,5
70,387.960819,4
71,388.839658,5
71,389.727442,4
72,390.605644,5
72,391.501192,4
73,392.375435,5
73,393.260439,4
74,394.146438,5
74,395.028089,4
75,395.906789,5
75,396.838658,4
76,397.672311,5
76,398.565463,4
77,399.44568,5
77,400.326834,4
78,401.206236,5
78,402.095759,4
79,402.97781,5
79,403.866413,4
80,404.745589,5
80,405.623234,4
81,406.457913,5
81,407.346498,4
82,408.235496,5
82,409.122977,4
83,410.011025,5
83,410.925387,4
84,411.787753,5
84,412.67588,4
85,413.572889,5
85,414.455593,4
86,415.343971,5
86,416.22785,4
87,417.10905,5
87,417.993783,4
88,418.871329,5
88,419.764381,4
89,420.642233,5
89,421.52536,4
90,422.399393,5
90,423.28782,4
91,424.179897,5
91,425.110166,4
92,425.966087,5
92,426.82291,4
93,427.711579,5
93,428.602958,4
94,429.473574,5
94,430.37872,4
95,431.239601,5
95,432.146863,4
96,433.025179,5
96,433.89385,4
97,434.785507,5
97,435.660331,4
98,436.700025,5
98,437.426757,4
99,438.305735,5
99,439.196495,4
100,440.072455,5
100,440.963256,4
