packet_seq_no,packet_delay_in_secs,flow_id
1,0.005609,1
1,0.005593,2
3,1.317054,1
4,2.198329,1
5,3.100055,1
6,3.952361,1
7,4.830439,1
8,5.70989,1
9,6.587808,1
10,7.466071,1
11,8.343693,1
12,9.222397,1
13,10.101148,1
14,10.979077,1
15,11.856841,1
16,12.739087,1
17,13.621221,1
18,14.492798,1
19,15.370179,1
20,16.248066,1
21,17.127249,1
22,18.005749,1
23,18.884396,1
24,19.773054,1
25,20.641658,1
26,21.518656,1
27,22.398826,1
28,23.276018,1
29,24.154832,1
30,25.032083,1
31,25.911091,1
32,26.789628,1
33,27.667858,1
34,28.546552,1
35,29.424145,1
36,30.303307,1
37,31.183567,1
38,32.059379,1
39,32.936218,1
40,33.829209,1
41,34.693817,1
42,35.572568,1
43,36.455798,1
44,37.332533,1
45,38.208364,1
46,39.08561,1
47,39.981882,1
48,40.842142,1
49,41.72127,1
50,42.602376,1
51,43.477148,1
52,44.356154,1
53,45.234301,1
54,46.112498,1
55,46.990892,1
56,47.868887,1
57,48.747197,1
58,49.626612,1
59,50.504719,1
60,51.381945,1
61,52.261583,1
62,53.139274,1
63,54.017633,1
64,54.895596,1
65,55.773602,1
66,56.652315,1
67,57.530527,1
68,58.408925,1
69,59.282551,1
70,60.15986,1
71,61.036554,1
72,61.921748,1
73,62.803506,1
74,63.678621,1
75,64.567758,1
76,65.434986,1
77,66.313311,1
78,67.192229,1
79,68.071099,1
80,68.949023,1
81,69.828609,1
82,70.705784,1
83,71.584172,1
84,72.462256,1
85,73.373508,1
86,74.21883,1
87,75.097141,1
88,75.975885,1
89,76.854094,1
90,77.732509,1
91,78.611012,1
92,79.489533,1
93,80.367645,1
94,81.245309,1
95,82.123599,1
96,83.002202,1
97,83.88039,1
98,84.773122,1
99,85.637627,1
100,86.516016,1
2,88.391802,2
3,89.262992,2
4,90.146892,2
5,91.022344,2
6,91.897726,2
7,92.775795,2
8,93.653955,2
9,94.53305,2
10,95.410433,2
11,96.28845,2
12,97.166947,2
13,98.045483,2
14,98.926587,2
15,99.8031,2
16,100.682284,2
17,101.559353,2
18,102.437353,2
19,103.316404,2
20,104.192321,2
21,105.071554,2
22,105.951127,2
23,106.82919,2
24,107.712775,2
25,108.585347,2
26,109.46378,2
27,110.342314,2
28,111.221007,2
29,112.099452,2
30,112.977651,2
31,113.855543,2
32,114.733794,2
33,115.614651,2
34,116.492508,2
35,117.368987,2
36,118.247028,2
37,119.125478,2
38,120.004302,2
39,120.881152,2
40,121.760721,2
41,122.638231,2
42,123.517672,2
43,124.400827,2
44,125.273008,2
45,126.15225,2
46,127.031178,2
47,127.908582,2
48,128.786863,2
49,129.678052,2
50,130.543863,2
51,131.422261,2
52,132.300808,2
53,133.178935,2
54,134.057708,2
55,134.935414,2
56,135.813955,2
57,136.693117,2
58,137.570757,2
59,138.449197,2
60,139.326958,2
61,140.212478,2
62,141.083652,2
63,141.964369,2
64,142.84007,2
65,143.718349,2
66,144.597385,2
67,145.475507,2
68,146.353834,2
69,147.227564,2
70,148.104183,2
71,148.98518,2
72,149.867506,2
73,150.74587,2
74,151.623515,2
75,152.502316,2
76,153.380199,2
77,154.258388,2
78,155.139048,2
79,156.015499,2
80,156.894059,2
81,157.772565,2
82,158.669748,2
83,159.534562,2
84,160.41838,2
85,161.31093,2
86,162.163604,2
87,163.042545,2
88,163.920724,2
89,164.798934,2
90,165.676245,2
91,166.555319,2
92,167.434142,2
93,168.312522,2
94,169.190182,2
95,170.068258,2
96,170.94704,2
97,171.829894,2
98,172.704147,2
99,173.582147,2
100,174.460436,2
1,176.339399,5
1,177.227738,3
2,178.105523,3
1,179.004428,4
3,179.872958,3
4,180.750509,3
2,181.658947,5
5,182.517733,3
2,183.436856,4
6,184.283978,3
3,185.20292,5
7,186.05082,3
8,186.928508,3
3,187.867329,4
9,188.72041,3
10,189.573659,3
4,190.522302,5
11,191.34082,3
4,192.299146,4
12,193.108533,3
5,194.065639,5
13,194.877923,3
14,195.76002,3
5,196.730653,4
15,197.518498,3
16,198.397115,3
6,199.408215,5
17,200.164408,3
6,201.162654,4
18,201.938762,3
19,202.824545,3
7,203.817513,5
20,204.57427,3
7,205.594667,4
21,206.341793,3
8,207.360448,5
22,208.108891,3
23,208.987915,3
8,210.026303,4
24,210.754311,3
25,211.631313,3
9,212.680621,5
26,213.399474,3
9,214.457248,4
27,215.1654,3
10,216.229271,5
28,216.932927,3
29,217.811327,3
10,218.888992,4
30,219.577475,3
31,220.455157,3
11,221.543258,5
32,222.222886,3
11,223.320474,4
33,224.006524,3
12,225.087114,5
34,225.755794,3
35,226.653558,3
12,227.763555,4
36,228.407997,3
37,229.278762,3
13,230.40748,5
38,231.045926,3
13,232.197531,4
39,232.817749,3
14,233.950626,5
40,234.58877,3
41,235.456728,3
14,236.616277,4
42,237.244529,3
43,238.10226,3
15,239.270168,5
44,239.868207,3
15,241.049232,4
45,241.636005,3
46,242.513653,3
16,243.702171,5
47,244.283315,3
16,245.47914,4
48,246.053911,3
17,247.247945,5
49,247.813934,3
50,248.692481,3
17,249.913211,4
51,250.459072,3
52,251.340769,3
18,252.565734,5
53,253.103773,3
18,254.342175,4
54,254.871731,3
19,256.108917,5
55,256.637486,3
56,257.515205,3
19,258.773534,4
57,259.282355,3
58,260.160823,3
20,261.435786,5
59,261.927655,3
20,263.204254,4
60,263.697357,3
21,264.971543,5
61,265.460943,3
62,266.33897,3
21,267.637126,4
63,268.125679,3
64,268.999382,3
22,270.29286,5
65,270.749824,3
22,272.069413,4
66,272.517202,3
23,273.840094,5
67,274.28356,3
68,275.162313,3
23,276.501452,4
69,276.939588,3
70,277.800211,3
24,279.155627,5
71,279.568087,3
24,280.932507,4
72,281.344303,3
73,282.218957,3
25,283.586702,5
74,283.985732,3
25,285.388782,4
75,285.760651,3
26,287.130857,5
76,287.523645,3
77,288.396776,3
26,289.795925,4
78,290.167775,3
79,291.042118,3
27,292.461367,5
80,292.808419,3
27,294.227179,4
81,294.579477,3
28,295.99702,5
82,296.341934,3
83,297.221255,3
28,298.669609,4
84,298.990656,3
85,299.87585,3
29,301.314925,5
86,301.634801,3
29,303.090529,4
87,303.398705,3
30,304.857082,5
88,305.179591,3
89,306.043144,3
30,307.522535,4
90,307.811002,3
91,308.691358,3
31,310.177485,5
92,310.456012,3
31,311.963779,4
93,312.23089,3
32,313.720951,5
94,313.98856,3
95,314.867279,3
32,316.40483,4
96,316.635024,3
97,317.511786,3
33,319.040697,5
98,319.279093,3
33,320.817936,4
99,321.046201,3
100,321.924135,3
34,323.472028,5
34,324.360244,4
35,325.238389,5
35,326.126954,4
36,327.005809,5
36,327.896748,4
37,328.77224,5
37,329.664215,4
38,330.53973,5
38,331.427994,4
39,332.305058,5
39,333.197618,4
40,334.072757,5
40,334.960688,4
41,335.841341,5
41,336.733321,4
42,337.625295,5
42,338.494261,4
43,339.372548,5
43,340.260045,4
44,341.138204,5
44,342.028203,4
45,342.905468,5
45,343.794595,4
46,344.672201,5
46,345.560808,4
47,346.438462,5
47,347.341708,4
48,348.205323,5
48,349.094179,4
49,349.972172,5
49,350.86056,4
50,351.738679,5
50,352.627361,4
51,353.505602,5
51,354.408868,4
52,355.272064,5
52,356.160673,4
53,357.039187,5
53,357.927141,4
54,358.805698,5
54,359.693783,4
55,360.572133,5
55,361.460519,4
56,362.338518,5
56,363.227191,4
57,364.10632,5
57,364.99343,4
58,365.872592,5
58,366.760436,4
59,367.638858,5
59,368.527531,4
60,369.405095,5
60,370.293697,4
61,371.174113,5
61,372.060755,4
62,372.939027,5
62,373.827474,4
63,374.705764,5
63,375.594273,4
64,376.472203,5
64,377.362426,4
65,378.238985,5
65,379.126528,4
66,380.006017,5
66,380.894595,4
67,381.772525,5
67,382.660193,4
68,383.538799,5
68,384.426853,4
69,385.301361,5
69,386.189332,4
70,387.065358,5
70,387.953778,4
71,388.831027,5
71,389.719002,4
72,390.605871,5
72,391.499327,4
73,392.372682,5
73,393.260156,4
74,394.139309,5
74,395.027377,4
75,395.905645,5
75,396.79389,4
76,397.671949,5
76,398.559663,4
77,399.442057,5
77,400.326497,4
78,401.207705,5
78,402.093856,4
79,403.005801,5
79,403.890961,4
80,404.769189,5
80,405.657222,4
81,406.539316,5
81,407.424152,4
82,408.305601,5
82,409.190484,4
83,410.069256,5
83,410.957628,4
84,411.838239,5
84,412.724582,4
85,413.603252,5
85,414.490457,4
86,415.372477,5
86,416.277341,4
87,417.137564,5
87,418.024268,4
88,418.902847,5
88,419.794885,4
89,420.668806,5
89,421.557315,4
90,422.43509,5
90,423.324436,4
91,424.202188,5
91,425.094182,4
92,425.969513,5
92,426.858194,4
93,427.735971,5
93,428.624757,4
94,429.574876,5
94,430.552462,4
95,431.430187,5
95,432.321296,4
96,433.198127,5
96,434.086139,4
97,434.979786,5
97,435.855695,4
98,436.731077,5
98,437.619802,4
99,438.497375,5
99,439.387231,4
100,440.264021,5
100,441.187056,4
