packet_seq_no,packet_delay_in_secs,flow_id
1,0.005508,1
1,0.005455,5
3,1.316688,1
4,2.63912,1
5,4.406043,1
6,6.289044,1
7,8.055676,1
8,9.893907,1
9,11.72856,1
10,13.566462,1
11,15.472674,1
12,17.239497,1
13,19.005962,1
14,20.772747,1
15,22.541101,1
16,24.306596,1
17,26.072291,1
18,27.829197,1
19,29.605676,1
20,31.373243,1
21,33.139656,1
22,34.907314,1
23,36.672307,1
24,38.439155,1
25,40.208282,1
26,41.972937,1
27,43.739295,1
28,45.506033,1
29,47.272961,1
30,49.038918,1
31,50.80559,1
32,52.57233,1
33,54.348856,1
34,56.1062,1
35,57.888652,1
36,59.63909,1
37,61.412918,1
38,63.172853,1
39,64.939018,1
40,66.704679,1
41,68.472619,1
42,70.238991,1
43,72.005237,1
44,73.767479,1
45,75.53873,1
46,77.305605,1
47,79.074847,1
48,80.847998,1
49,82.605127,1
50,84.372134,1
51,86.139156,1
52,87.904947,1
53,89.670683,1
54,91.445139,1
55,93.286203,1
56,95.119779,1
57,96.949266,1
58,98.729914,1
7,104.03171,2
8,105.799538,2
9,107.565038,2
10,109.33285,2
11,111.098775,2
12,112.865273,2
13,114.632172,2
14,116.398881,2
15,118.178727,2
16,119.932023,2
17,121.698857,2
18,123.454951,2
19,125.231303,2
20,126.999042,2
21,128.765719,2
22,130.532561,2
23,132.299513,2
24,134.065745,2
25,135.83269,2
26,137.598701,2
27,139.365635,2
28,141.132398,2
29,142.902571,2
30,144.666424,2
31,146.436926,2
32,148.200456,2
33,149.967263,2
34,151.733542,2
35,153.502755,2
36,155.265764,2
37,157.032096,2
38,158.799136,2
39,160.566392,2
40,162.350267,2
41,164.098975,2
42,165.865621,2
43,167.638233,2
44,169.408064,2
45,171.165694,2
46,172.932317,2
47,174.699528,2
48,176.471792,2
49,178.231386,2
50,179.998978,2
51,181.771984,2
52,183.532146,2
53,185.296918,2
54,187.065494,2
55,188.903716,2
56,190.737508,2
57,192.574846,2
58,194.341766,2
10,199.684455,3
4,201.520334,5
11,203.406191,3
4,205.252587,4
12,206.951316,3
5,208.795999,5
13,210.491718,3
14,212.258847,3
5,214.125408,4
15,215.80826,3
16,217.569151,3
6,219.445687,5
17,221.112335,3
6,222.998986,4
18,224.645422,3
19,226.421848,3
7,228.318877,5
20,229.965786,3
7,231.872611,4
21,233.512212,3
8,235.416174,5
22,237.052778,3
23,238.819353,3
8,240.745999,4
24,242.368967,3
25,244.129031,3
9,246.077599,5
26,247.680046,3
9,249.618921,4
27,251.215985,3
10,253.164133,5
28,254.759553,3
29,256.525263,3
10,258.492287,4
30,260.069099,3
31,261.835608,3
11,263.813208,5
32,265.50425,3
11,267.505989,4
33,269.039399,3
12,271.032848,5
34,272.582302,3
35,274.349432,3
12,276.355501,4
36,277.891933,3
37,279.658121,3
13,281.675919,5
38,283.272183,3
13,285.368613,4
39,286.885664,3
14,288.982517,5
24,293.598752,4
72,294.895877,3
73,296.66199,3
25,298.920457,5
74,300.205245,3
25,302.480721,4
75,303.749203,3
26,306.016561,5
76,307.293224,3
77,309.058976,3
26,311.351179,4
78,312.604017,3
79,314.369345,3
27,316.665748,5
80,317.912425,3
27,320.219982,4
81,321.455935,3
28,323.762613,5
82,324.998276,3
83,326.761697,3
28,329.093119,4
84,330.309058,3
85,332.074752,3
29,334.412109,5
86,335.618291,3
29,337.966169,4
87,339.161929,3
30,341.508431,5
88,342.703872,3
89,344.471684,3
30,346.839154,4
90,348.019625,3
91,349.780113,3
31,352.158406,5
92,353.325195,3
31,355.712249,4
93,356.878143,3
32,359.255991,5
94,360.412397,3
95,362.179075,3
32,364.593714,4
96,365.721645,3
97,367.489119,3
33,369.910309,5
98,371.029769,3
33,373.459493,4
99,374.575364,3
100,376.342273,3
34,378.779997,5
34,380.555806,4
35,382.325221,5
35,384.098861,4
36,385.866565,5
36,387.642138,4
37,389.423762,5
37,391.185198,4
38,392.952777,5
38,394.729241,4
39,396.516011,5
39,398.275203,4
40,400.038219,5
40,401.815154,4
41,403.653011,5
41,405.499045,4
42,407.266244,5
42,409.112926,4
79,414.368605,5
79,416.146152,4
80,417.915752,5
80,419.693909,4
81,421.463602,5
81,423.233401,4
82,424.997742,5
82,426.774651,4
83,428.537885,5
83,430.315032,4
84,432.085446,5
84,433.8623,4
85,435.628546,5
85,437.404607,4
86,439.172883,5
86,440.948619,4
87,442.716733,5
87,444.492556,4
88,446.257342,5
88,448.034189,4
89,449.80432,5
89,451.578509,4
90,453.344638,5
90,455.121984,4
91,456.886973,5
91,458.663638,4
92,460.432181,5
92,462.208773,4
93,463.982377,5
93,465.751698,4
94,467.534907,5
94,469.295684,4
95,471.062387,5
95,472.839551,4
96,474.613549,5
96,476.382727,4
97,478.162351,5
97,479.925365,4
98,481.689643,5
98,483.466553,4
99,485.235945,5
99,487.012719,4
100,488.779158,5
100,490.556037,4
