packet_seq_no,packet_delay_in_secs,flow_id
1,0.005594,6
1,0.005612,7
2,0.06647,6
3,0.197267,6
4,0.330867,6
5,0.463127,6
6,0.595996,6
7,0.727275,6
8,0.868567,6
9,0.991763,6
10,1.126103,6
11,1.25202,6
12,1.388306,6
13,1.527373,6
14,1.65213,6
15,1.808697,6
16,1.916463,6
17,2.049249,6
18,2.180323,6
19,2.316729,6
20,2.444272,6
21,2.577697,6
22,2.747802,6
23,2.84135,6
24,2.979034,6
25,3.10572,6
26,3.275722,6
27,3.370135,6
28,3.502163,6
29,3.635322,6
30,3.773259,6
31,3.898892,6
32,4.037642,6
33,4.160433,6
34,4.295404,6
35,4.426666,6
36,4.559161,6
37,4.691266,6
38,4.822972,6
39,4.996318,6
40,5.087273,6
41,5.220601,6
42,5.352449,6
43,5.486615,6
44,5.616247,6
45,5.753762,6
46,5.880339,6
47,6.015441,6
48,6.143827,6
49,6.277375,6
50,6.408921,6
51,6.541275,6
52,6.67405,6
53,6.805605,6
54,6.937538,6
55,7.072375,6
56,7.202346,6
57,7.344372,6
58,7.466315,6
59,7.598799,6
60,7.73039,6
61,7.870638,6
62,7.995059,6
63,8.178851,6
64,8.257997,6
65,8.407752,6
66,8.522585,6
67,8.662382,6
68,8.787356,6
69,8.915529,6
70,9.055646,6
71,9.184178,6
72,9.319175,6
73,9.445464,6
74,9.569575,6
75,9.709875,6
76,9.86477,6
77,9.991051,6
78,10.108656,6
79,10.240945,6
80,10.373183,6
81,10.504551,6
82,10.638157,6
83,10.769815,6
84,10.911298,6
85,11.034802,6
86,11.179264,6
87,11.302204,6
88,11.441602,6
89,11.563205,6
90,11.69448,6
91,11.835662,6
92,11.955205,6
93,12.085407,6
94,12.215269,6
95,12.329766,6
96,12.480535,6
97,12.612988,6
98,12.754632,6
99,12.879744,6
100,13.01762,6
2,14.137819,7
3,14.271997,7
4,14.402026,7
5,14.536308,7
6,14.666282,7
7,14.802133,7
8,14.932213,7
9,15.066991,7
10,15.209025,7
11,15.323648,7
12,15.461132,7
13,15.591473,7
14,15.725936,7
15,15.85553,7
16,15.989825,7
17,16.121356,7
18,16.2584,7
19,16.394405,7
20,16.519569,7
21,16.654082,7
22,16.779451,7
23,16.91478,7
24,17.04543,7
25,17.191906,7
26,17.309183,7
27,17.442056,7
28,17.599203,7
29,17.713523,7
30,17.837788,7
31,17.981687,7
32,18.125709,7
33,18.249733,7
34,18.36938,7
35,18.50054,7
36,18.637154,7
37,18.771196,7
38,18.915226,7
39,19.02708,7
40,19.172679,7
41,19.291027,7
42,19.445788,7
43,19.558157,7
44,19.687526,7
45,19.826031,7
46,19.976358,7
47,20.09019,7
48,20.230256,7
49,20.361741,7
50,20.498088,7
51,20.618383,7
52,20.75196,7
53,20.887883,7
54,21.014493,7
55,21.153257,7
56,21.281342,7
57,21.425277,7
58,21.55305,7
59,21.674832,7
60,21.807244,7
61,21.939514,7
62,22.071561,7
63,22.204025,7
64,22.368657,7
65,22.467558,7
66,22.605414,7
67,22.732102,7
68,22.865339,7
69,22.98947,7
70,23.128433,7
71,23.260372,7
72,23.392635,7
73,23.522099,7
74,23.643116,7
75,23.801861,7
76,23.927049,7
77,24.148081,7
78,24.190836,7
79,24.339985,7
80,24.468765,7
81,24.587964,7
82,24.739379,7
83,24.851902,7
84,24.983884,7
85,25.116284,7
86,25.273247,7
87,25.402632,7
88,25.511916,7
89,25.646522,7
90,25.782176,7
91,25.900202,7
92,26.039389,7
93,26.166307,7
94,26.296717,7
95,26.408312,7
96,26.549851,7
97,26.691803,7
98,26.834597,7
99,26.96223,7
100,27.101707,7
1,28.230019,8
2,28.392384,8
3,28.499354,8
4,28.633033,8
5,28.765337,8
6,28.897178,8
7,29.028866,8
8,29.165287,8
9,29.310486,8
10,29.426005,8
11,29.557941,8
12,29.695956,8
13,29.821552,8
14,29.960396,8
15,30.095133,8
16,30.218027,8
17,30.352356,8
18,30.481712,8
19,30.614252,8
20,30.758184,8
21,30.909708,8
22,31.065174,8
23,31.143516,8
24,31.332733,8
25,31.407269,8
26,31.544064,8
27,31.67193,8
28,31.806127,8
29,31.935886,8
30,32.068004,8
31,32.200956,8
32,32.3328,8
97,31.881639,10
98,32.023084,9
98,32.165202,10
99,32.293989,9
99,32.43571,10
100,32.5719,9
100,32.715855,10
