timestamp,meter_id,packets,bytes
2021-01-26 06:37:09.115019,10,0,0
2021-01-26 06:37:09.115019,8,0,0
2021-01-26 06:37:09.115019,9,0,0
2021-01-26 06:37:09.115019,5,0,0
2021-01-26 06:37:09.115019,1,0,0
2021-01-26 06:37:09.115019,4,0,0
2021-01-26 06:37:09.115019,6,0,0
2021-01-26 06:37:09.115019,7,0,0
2021-01-26 06:37:09.115019,2,0,0
2021-01-26 06:37:09.115019,3,0,0
2021-01-26 06:37:10.144269,10,2,2132
2021-01-26 06:37:10.144269,8,0,0
2021-01-26 06:37:10.144269,9,0,0
2021-01-26 06:37:10.144269,5,3,3198
2021-01-26 06:37:10.144269,1,0,0
2021-01-26 06:37:10.144269,4,0,0
2021-01-26 06:37:10.144269,6,0,0
2021-01-26 06:37:10.144269,7,0,0
2021-01-26 06:37:10.144269,2,0,0
2021-01-26 06:37:10.144269,3,0,0
2021-01-26 06:37:11.171930,10,2,2132
2021-01-26 06:37:11.171930,8,0,0
2021-01-26 06:37:11.171930,9,0,0
2021-01-26 06:37:11.171930,5,5,5330
2021-01-26 06:37:11.171930,1,0,0
2021-01-26 06:37:11.171930,4,0,0
2021-01-26 06:37:11.171930,6,0,0
2021-01-26 06:37:11.171930,7,0,0
2021-01-26 06:37:11.171930,2,0,0
2021-01-26 06:37:11.171930,3,0,0
2021-01-26 06:37:12.205230,10,2,2132
2021-01-26 06:37:12.205230,8,0,0
2021-01-26 06:37:12.205230,9,0,0
2021-01-26 06:37:12.205230,5,7,7462
2021-01-26 06:37:12.205230,1,0,0
2021-01-26 06:37:12.205230,4,0,0
2021-01-26 06:37:12.205230,6,0,0
2021-01-26 06:37:12.205230,7,0,0
2021-01-26 06:37:12.205230,2,0,0
2021-01-26 06:37:12.205230,3,0,0
2021-01-26 06:37:13.237251,10,2,2132
2021-01-26 06:37:13.237251,8,0,0
2021-01-26 06:37:13.237251,9,0,0
2021-01-26 06:37:13.237251,5,8,8528
2021-01-26 06:37:13.237251,1,0,0
2021-01-26 06:37:13.237251,4,0,0
2021-01-26 06:37:13.237251,6,0,0
2021-01-26 06:37:13.237251,7,0,0
2021-01-26 06:37:13.237251,2,0,0
2021-01-26 06:37:13.237251,3,0,0
2021-01-26 06:37:14.280708,10,2,2132
2021-01-26 06:37:14.280708,8,0,0
2021-01-26 06:37:14.280708,9,0,0
2021-01-26 06:37:14.280708,5,10,10660
2021-01-26 06:37:14.280708,1,0,0
2021-01-26 06:37:14.280708,4,0,0
2021-01-26 06:37:14.280708,6,0,0
2021-01-26 06:37:14.280708,7,0,0
2021-01-26 06:37:14.280708,2,0,0
2021-01-26 06:37:14.280708,3,0,0
2021-01-26 06:37:15.305675,10,2,2132
2021-01-26 06:37:15.305675,8,0,0
2021-01-26 06:37:15.305675,9,0,0
2021-01-26 06:37:15.305675,5,12,12792
2021-01-26 06:37:15.305675,1,0,0
2021-01-26 06:37:15.305675,4,0,0
2021-01-26 06:37:15.305675,6,0,0
2021-01-26 06:37:15.305675,7,0,0
2021-01-26 06:37:15.305675,2,0,0
2021-01-26 06:37:15.305675,3,0,0
2021-01-26 06:37:16.321396,10,2,2132
2021-01-26 06:37:16.321396,8,0,0
2021-01-26 06:37:16.321396,9,0,0
2021-01-26 06:37:16.321396,5,14,14924
2021-01-26 06:37:16.321396,1,0,0
2021-01-26 06:37:16.321396,4,0,0
2021-01-26 06:37:16.321396,6,0,0
2021-01-26 06:37:16.321396,7,0,0
2021-01-26 06:37:16.321396,2,0,0
2021-01-26 06:37:16.321396,3,0,0
2021-01-26 06:37:17.350805,10,3,3198
2021-01-26 06:37:17.350805,8,0,0
2021-01-26 06:37:17.350805,9,0,0
2021-01-26 06:37:17.350805,5,16,17056
2021-01-26 06:37:17.350805,1,0,0
2021-01-26 06:37:17.350805,4,0,0
2021-01-26 06:37:17.350805,6,0,0
2021-01-26 06:37:17.350805,7,0,0
2021-01-26 06:37:17.350805,2,0,0
2021-01-26 06:37:17.350805,3,0,0
2021-01-26 06:37:18.382586,10,3,3198
2021-01-26 06:37:18.382586,8,0,0
2021-01-26 06:37:18.382586,9,0,0
2021-01-26 06:37:18.382586,5,18,19188
2021-01-26 06:37:18.382586,1,0,0
2021-01-26 06:37:18.382586,4,0,0
