duration_in_secs,handle,packets,bytes
734.701011,114:,4,224
734.701011,11:,108,111088
736.727461,1:,608,644088
736.727461,122:,100,106600
736.727461,124:,200,213200
736.727461,113:,1,1066
736.727461,111:,100,106600
736.727461,12:,500,533000
736.727461,121:,100,106600
736.727461,123:,100,106600
736.727461,112:,4,4264
736.727461,114:,4,224
736.727461,11:,108,111088
738.749038,1:,609,645154
738.749038,122:,100,106600
738.749038,124:,200,213200
738.749038,113:,1,1066
738.749038,111:,100,106600
738.749038,12:,500,533000
738.749038,121:,100,106600
738.749038,123:,100,106600
738.749038,112:,5,5330
738.749038,114:,4,224
738.749038,11:,109,112154
740.773105,1:,609,645154
740.773105,122:,100,106600
740.773105,124:,200,213200
740.773105,113:,1,1066
740.773105,111:,100,106600
740.773105,12:,500,533000
740.773105,121:,100,106600
740.773105,123:,100,106600
740.773105,112:,5,5330
740.773105,114:,4,224
740.773105,11:,109,112154
742.793181,1:,609,645154
742.793181,122:,100,106600
742.793181,124:,200,213200
742.793181,113:,1,1066
742.793181,111:,100,106600
742.793181,12:,500,533000
742.793181,121:,100,106600
742.793181,123:,100,106600
742.793181,112:,5,5330
742.793181,114:,4,224
742.793181,11:,109,112154
744.814972,1:,610,646220
744.814972,122:,100,106600
744.814972,124:,200,213200
744.814972,113:,1,1066
744.814972,111:,100,106600
744.814972,12:,500,533000
744.814972,121:,100,106600
744.814972,123:,100,106600
744.814972,112:,6,6396
744.814972,114:,4,224
744.814972,11:,110,113220
746.8446,1:,610,646220
746.8446,122:,100,106600
746.8446,124:,200,213200
746.8446,113:,1,1066
746.8446,111:,100,106600
746.8446,12:,500,533000
746.8446,121:,100,106600
746.8446,123:,100,106600
746.8446,112:,6,6396
746.8446,114:,4,224
746.8446,11:,110,113220
748.860327,1:,610,646220
748.860327,122:,100,106600
748.860327,124:,200,213200
748.860327,113:,1,1066
748.860327,111:,100,106600
748.860327,12:,500,533000
748.860327,121:,100,106600
748.860327,123:,100,106600
748.860327,112:,6,6396
748.860327,114:,4,224
748.860327,11:,110,113220
750.878195,1:,610,646220
750.878195,122:,100,106600
750.878195,124:,200,213200
750.878195,113:,1,1066
750.878195,111:,100,106600
750.878195,12:,500,533000
750.878195,121:,100,106600
750.878195,123:,100,106600
750.878195,112:,6,6396
750.878195,114:,4,224
750.878195,11:,110,113220
752.896502,1:,611,647286
752.896502,122:,100,106600
752.896502,124:,200,213200
752.896502,113:,1,1066
752.896502,111:,100,106600
752.896502,12:,500,533000
752.896502,121:,100,106600
752.896502,123:,100,106600
752.896502,112:,7,7462
752.896502,114:,4,224
752.896502,11:,111,114286
754.914304,1:,611,647286
754.914304,122:,100,106600
754.914304,124:,200,213200
754.914304,113:,1,1066
754.914304,111:,100,106600
754.914304,12:,500,533000
754.914304,121:,100,106600
754.914304,123:,100,106600
754.914304,112:,7,7462
754.914304,114:,4,224
754.914304,11:,111,114286
756.919894,1:,611,647286
756.919894,122:,100,106600
756.919894,124:,200,213200
756.919894,113:,1,1066
756.919894,111:,100,106600
756.919894,12:,500,533000
756.919894,121:,100,106600
756.919894,123:,100,106600
756.919894,112:,7,7462
756.919894,114:,4,224
756.919894,11:,111,114286
758.928584,1:,612,648352
758.928584,122:,100,106600
758.928584,124:,200,213200
758.928584,113:,1,1066
758.928584,111:,100,106600
758.928584,12:,500,533000
758.928584,121:,100,106600
758.928584,123:,100,106600
758.928584,112:,8,8528
758.928584,114:,4,224
758.928584,11:,112,115352
760.958592,1:,612,648352
760.958592,122:,100,106600
760.958592,124:,200,213200
760.958592,113:,1,1066
760.958592,111:,100,106600
760.958592,12:,500,533000
760.958592,121:,100,106600
760.958592,123:,100,106600
760.958592,112:,8,8528
760.958592,114:,4,224
760.958592,11:,112,115352
762.981366,1:,612,648352
762.981366,122:,100,106600
762.981366,124:,200,213200
762.981366,113:,1,1066
762.981366,111:,100,106600
762.981366,12:,500,533000
762.981366,121:,100,106600
762.981366,123:,100,106600
762.981366,112:,8,8528
762.981366,114:,4,224
762.981366,11:,112,115352
764.99012,1:,612,648352
764.99012,122:,100,106600
764.99012,124:,200,213200
764.99012,113:,1,1066
764.99012,111:,100,106600
764.99012,12:,500,533000
764.99012,121:,100,106600
764.99012,123:,100,106600
764.99012,112:,8,8528
764.99012,114:,4,224
764.99012,11:,112,115352
767.024609,1:,613,649418
767.024609,122:,100,106600
767.024609,124:,200,213200
767.024609,113:,1,1066
767.024609,111:,100,106600
767.024609,12:,500,533000
767.024609,121:,100,106600
767.024609,123:,100,106600
767.024609,112:,9,9594
767.024609,114:,4,224
767.024609,11:,113,116418
769.042417,1:,613,649418
769.042417,122:,100,106600
769.042417,124:,200,213200
769.042417,113:,1,1066
769.042417,111:,100,106600
769.042417,12:,500,533000
769.042417,121:,100,106600
769.042417,123:,100,106600
769.042417,112:,9,9594
769.042417,114:,4,224
769.042417,11:,113,116418
771.060713,1:,613,649418
771.060713,122:,100,106600
771.060713,124:,200,213200
771.060713,113:,1,1066
771.060713,111:,100,106600
771.060713,12:,500,533000
771.060713,121:,100,106600
771.060713,123:,100,106600
771.060713,112:,9,9594
771.060713,114:,4,224
771.060713,11:,113,116418
773.080142,1:,614,650484
773.080142,122:,100,106600
773.080142,124:,200,213200
773.080142,113:,1,1066
773.080142,111:,100,106600
773.080142,12:,500,533000
773.080142,121:,100,106600
773.080142,123:,100,106600
773.080142,112:,10,10660
773.080142,114:,4,224
773.080142,11:,114,117484
775.112964,1:,614,650484
775.112964,122:,100,106600
775.112964,124:,200,213200
775.112964,113:,1,1066
775.112964,111:,100,106600
775.112964,12:,500,533000
775.112964,121:,100,106600
775.112964,123:,100,106600
775.112964,112:,10,10660
775.112964,114:,4,224
775.112964,11:,114,117484
777.134757,1:,614,650484
777.134757,122:,100,106600
777.134757,124:,200,213200
777.134757,113:,1,1066
777.134757,111:,100,106600
777.134757,12:,500,533000
777.134757,121:,100,106600
777.134757,123:,100,106600
777.134757,112:,10,10660
777.134757,114:,4,224
777.134757,11:,114,117484
779.14558,1:,614,650484
779.14558,122:,100,106600
779.14558,124:,200,213200
779.14558,113:,1,1066
779.14558,111:,100,106600
779.14558,12:,500,533000
779.14558,121:,100,106600
779.14558,123:,100,106600
779.14558,112:,10,10660
779.14558,114:,4,224
779.14558,11:,114,117484
781.2068,1:,615,651550
781.2068,122:,100,106600
781.2068,124:,200,213200
781.2068,113:,1,1066
781.2068,111:,100,106600
781.2068,12:,500,533000
781.2068,121:,100,106600
781.2068,123:,100,106600
781.2068,112:,11,11726
781.2068,114:,4,224
781.2068,11:,115,118550
783.251222,1:,615,651550
783.251222,122:,100,106600
783.251222,124:,200,213200
783.251222,113:,1,1066
783.251222,111:,100,106600
783.251222,12:,500,533000
783.251222,121:,100,106600
783.251222,123:,100,106600
783.251222,112:,11,11726
783.251222,114:,4,224
783.251222,11:,115,118550
785.26238,1:,615,651550
785.26238,122:,100,106600
785.26238,124:,200,213200
785.26238,113:,1,1066
785.26238,111:,100,106600
785.26238,12:,500,533000
785.26238,121:,100,106600
785.26238,123:,100,106600
785.26238,112:,11,11726
785.26238,114:,4,224
785.26238,11:,115,118550
787.281783,1:,616,652616
787.281783,122:,100,106600
787.281783,124:,200,213200
787.281783,113:,1,1066
787.281783,111:,100,106600
787.281783,12:,500,533000
787.281783,121:,100,106600
787.281783,123:,100,106600
787.281783,112:,12,12792
787.281783,114:,4,224
787.281783,11:,116,119616
789.304785,1:,616,652616
789.304785,122:,100,106600
789.304785,124:,200,213200
789.304785,113:,1,1066
789.304785,111:,100,106600
789.304785,12:,500,533000
789.304785,121:,100,106600
789.304785,123:,100,106600
789.304785,112:,12,12792
789.304785,114:,4,224
789.304785,11:,116,119616
791.325638,1:,616,652616
791.325638,122:,100,106600
791.325638,124:,200,213200
791.325638,113:,1,1066
791.325638,111:,100,106600
791.325638,12:,500,533000
791.325638,121:,100,106600
791.325638,123:,100,106600
791.325638,112:,12,12792
791.325638,114:,4,224
791.325638,11:,116,119616
793.339401,1:,616,652616
793.339401,122:,100,106600
793.339401,124:,200,213200
793.339401,113:,1,1066
793.339401,111:,100,106600
793.339401,12:,500,533000
793.339401,121:,100,106600
793.339401,123:,100,106600
793.339401,112:,12,12792
793.339401,114:,4,224
793.339401,11:,116,119616
795.358249,1:,617,653682
795.358249,122:,100,106600
795.358249,124:,200,213200
795.358249,113:,1,1066
795.358249,111:,100,106600
795.358249,12:,500,533000
795.358249,121:,100,106600
795.358249,123:,100,106600
795.358249,112:,13,13858
795.358249,114:,4,224
795.358249,11:,117,120682
797.378675,1:,617,653682
797.378675,122:,100,106600
797.378675,124:,200,213200
797.378675,113:,1,1066
797.378675,111:,100,106600
797.378675,12:,500,533000
797.378675,121:,100,106600
797.378675,123:,100,106600
797.378675,112:,13,13858
797.378675,114:,4,224
797.378675,11:,117,120682
799.396562,1:,617,653682
799.396562,122:,100,106600
799.396562,124:,200,213200
799.396562,113:,1,1066
799.396562,111:,100,106600
799.396562,12:,500,533000
799.396562,121:,100,106600
799.396562,123:,100,106600
799.396562,112:,13,13858
799.396562,114:,4,224
799.396562,11:,117,120682
801.408915,1:,618,654748
801.408915,122:,100,106600
801.408915,124:,200,213200
801.408915,113:,1,1066
801.408915,111:,100,106600
801.408915,12:,500,533000
801.408915,121:,100,106600
801.408915,123:,100,106600
801.408915,112:,14,14924
801.408915,114:,4,224
801.408915,11:,118,121748
803.41824,1:,618,654748
803.41824,122:,100,106600
803.41824,124:,200,213200
803.41824,113:,1,1066
803.41824,111:,100,106600
803.41824,12:,500,533000
803.41824,121:,100,106600
803.41824,123:,100,106600
803.41824,112:,14,14924
803.41824,114:,4,224
803.41824,11:,118,121748
805.428225,1:,618,654748
805.428225,122:,100,106600
805.428225,124:,200,213200
805.428225,113:,1,1066
805.428225,111:,100,106600
805.428225,12:,500,533000
805.428225,121:,100,106600
805.428225,123:,100,106600
805.428225,112:,14,14924
805.428225,114:,4,224
805.428225,11:,118,121748
807.488763,1:,618,654748
807.488763,122:,100,106600
807.488763,124:,200,213200
807.488763,113:,1,1066
807.488763,111:,100,106600
807.488763,12:,500,533000
807.488763,121:,100,106600
807.488763,123:,100,106600
807.488763,112:,14,14924
807.488763,114:,4,224
807.488763,11:,118,121748
809.521114,1:,619,655814
809.521114,122:,100,106600
809.521114,124:,200,213200
809.521114,113:,1,1066
809.521114,111:,100,106600
809.521114,12:,500,533000
809.521114,121:,100,106600
809.521114,123:,100,106600
809.521114,112:,15,15990
809.521114,114:,4,224
809.521114,11:,119,122814
811.541625,1:,619,655814
811.541625,122:,100,106600
811.541625,124:,200,213200
811.541625,113:,1,1066
811.541625,111:,100,106600
811.541625,12:,500,533000
811.541625,121:,100,106600
811.541625,123:,100,106600
811.541625,112:,15,15990
811.541625,114:,4,224
811.541625,11:,119,122814
813.558597,1:,619,655814
813.558597,122:,100,106600
813.558597,124:,200,213200
813.558597,113:,1,1066
813.558597,111:,100,106600
813.558597,12:,500,533000
813.558597,121:,100,106600
813.558597,123:,100,106600
813.558597,112:,15,15990
813.558597,114:,4,224
813.558597,11:,119,122814
815.628063,1:,620,656880
815.628063,122:,100,106600
815.628063,124:,200,213200
815.628063,113:,1,1066
815.628063,111:,100,106600
815.628063,12:,500,533000
815.628063,121:,100,106600
815.628063,123:,100,106600
815.628063,112:,16,17056
815.628063,114:,4,224
815.628063,11:,120,123880
817.647347,1:,620,656880
817.647347,122:,100,106600
817.647347,124:,200,213200
817.647347,113:,1,1066
817.647347,111:,100,106600
817.647347,12:,500,533000
817.647347,121:,100,106600
817.647347,123:,100,106600
817.647347,112:,16,17056
817.647347,114:,4,224
817.647347,11:,120,123880
819.702784,1:,620,656880
819.702784,122:,100,106600
819.702784,124:,200,213200
819.702784,113:,1,1066
819.702784,111:,100,106600
819.702784,12:,500,533000
819.702784,121:,100,106600
819.702784,123:,100,106600
819.702784,112:,16,17056
819.702784,114:,4,224
819.702784,11:,120,123880
821.722166,1:,620,656880
821.722166,122:,100,106600
821.722166,124:,200,213200
821.722166,113:,1,1066
821.722166,111:,100,106600
821.722166,12:,500,533000
821.722166,121:,100,106600
821.722166,123:,100,106600
821.722166,112:,16,17056
821.722166,114:,4,224
821.722166,11:,120,123880
823.742387,1:,621,657946
823.742387,122:,100,106600
823.742387,124:,200,213200
823.742387,113:,1,1066
823.742387,111:,100,106600
823.742387,12:,500,533000
823.742387,121:,100,106600
823.742387,123:,100,106600
823.742387,112:,17,18122
823.742387,114:,4,224
823.742387,11:,121,124946
825.761262,1:,621,657946
825.761262,122:,100,106600
825.761262,124:,200,213200
825.761262,113:,1,1066
825.761262,111:,100,106600
825.761262,12:,500,533000
825.761262,121:,100,106600
825.761262,123:,100,106600
825.761262,112:,17,18122
825.761262,114:,4,224
825.761262,11:,121,124946
827.776061,1:,621,657946
827.776061,122:,100,106600
827.776061,124:,200,213200
827.776061,113:,1,1066
827.776061,111:,100,106600
827.776061,12:,500,533000
827.776061,121:,100,106600
827.776061,123:,100,106600
827.776061,112:,17,18122
827.776061,114:,4,224
827.776061,11:,121,124946
829.785686,1:,622,659012
829.785686,122:,100,106600
829.785686,124:,200,213200
829.785686,113:,1,1066
829.785686,111:,100,106600
829.785686,12:,500,533000
829.785686,121:,100,106600
829.785686,123:,100,106600
829.785686,112:,18,19188
829.785686,114:,4,224
829.785686,11:,122,126012
831.821752,1:,622,659012
831.821752,122:,100,106600
831.821752,124:,200,213200
831.821752,113:,1,1066
831.821752,111:,100,106600
831.821752,12:,500,533000
831.821752,121:,100,106600
831.821752,123:,100,106600
831.821752,112:,18,19188
831.821752,114:,4,224
831.821752,11:,122,126012
833.84587,1:,622,659012
833.84587,122:,100,106600
833.84587,124:,200,213200
833.84587,113:,1,1066
833.84587,111:,100,106600
833.84587,12:,500,533000
833.84587,121:,100,106600
833.84587,123:,100,106600
833.84587,112:,18,19188
833.84587,114:,4,224
833.84587,11:,122,126012
835.857538,1:,622,659012
835.857538,122:,100,106600
835.857538,124:,200,213200
835.857538,113:,1,1066
835.857538,111:,100,106600
835.857538,12:,500,533000
835.857538,121:,100,106600
835.857538,123:,100,106600
835.857538,112:,18,19188
835.857538,114:,4,224
835.857538,11:,122,126012
837.883362,1:,623,660078
837.883362,122:,100,106600
837.883362,124:,200,213200
837.883362,113:,1,1066
837.883362,111:,100,106600
837.883362,12:,500,533000
837.883362,121:,100,106600
837.883362,123:,100,106600
837.883362,112:,19,20254
837.883362,114:,4,224
837.883362,11:,123,127078
839.904008,1:,623,660078
839.904008,122:,100,106600
839.904008,124:,200,213200
839.904008,113:,1,1066
839.904008,111:,100,106600
839.904008,12:,500,533000
839.904008,121:,100,106600
839.904008,123:,100,106600
839.904008,112:,19,20254
839.904008,114:,4,224
839.904008,11:,123,127078
841.92379,1:,623,660078
841.92379,122:,100,106600
841.92379,124:,200,213200
841.92379,113:,1,1066
841.92379,111:,100,106600
841.92379,12:,500,533000
841.92379,121:,100,106600
841.92379,123:,100,106600
841.92379,112:,19,20254
841.92379,114:,4,224
841.92379,11:,123,127078
843.930489,1:,624,661144
843.930489,122:,100,106600
843.930489,124:,200,213200
843.930489,113:,1,1066
843.930489,111:,100,106600
843.930489,12:,500,533000
843.930489,121:,100,106600
843.930489,123:,100,106600
843.930489,112:,20,21320
843.930489,114:,4,224
843.930489,11:,124,128144
845.946266,1:,624,661144
845.946266,122:,100,106600
845.946266,124:,200,213200
845.946266,113:,1,1066
845.946266,111:,100,106600
845.946266,12:,500,533000
845.946266,121:,100,106600
845.946266,123:,100,106600
845.946266,112:,20,21320
845.946266,114:,4,224
845.946266,11:,124,128144
847.964413,1:,624,661144
847.964413,122:,100,106600
847.964413,124:,200,213200
847.964413,113:,1,1066
847.964413,111:,100,106600
847.964413,12:,500,533000
847.964413,121:,100,106600
847.964413,123:,100,106600
847.964413,112:,20,21320
847.964413,114:,4,224
847.964413,11:,124,128144
849.984824,1:,624,661144
849.984824,122:,100,106600
849.984824,124:,200,213200
849.984824,113:,1,1066
849.984824,111:,100,106600
849.984824,12:,500,533000
849.984824,121:,100,106600
849.984824,123:,100,106600
849.984824,112:,20,21320
849.984824,114:,4,224
849.984824,11:,124,128144
851.991508,1:,625,662210
851.991508,122:,100,106600
851.991508,124:,200,213200
851.991508,113:,1,1066
851.991508,111:,100,106600
851.991508,12:,500,533000
851.991508,121:,100,106600
851.991508,123:,100,106600
851.991508,112:,21,22386
851.991508,114:,4,224
851.991508,11:,125,129210
854.009443,1:,625,662210
854.009443,122:,100,106600
854.009443,124:,200,213200
854.009443,113:,1,1066
854.009443,111:,100,106600
854.009443,12:,500,533000
854.009443,121:,100,106600
854.009443,123:,100,106600
854.009443,112:,21,22386
854.009443,114:,4,224
854.009443,11:,125,129210
856.028738,1:,625,662210
856.028738,122:,100,106600
856.028738,124:,200,213200
856.028738,113:,1,1066
856.028738,111:,100,106600
856.028738,12:,500,533000
856.028738,121:,100,106600
856.028738,123:,100,106600
856.028738,112:,21,22386
856.028738,114:,4,224
856.028738,11:,125,129210
858.042868,1:,626,663276
858.042868,122:,100,106600
858.042868,124:,200,213200
858.042868,113:,1,1066
858.042868,111:,100,106600
858.042868,12:,500,533000
858.042868,121:,100,106600
858.042868,123:,100,106600
858.042868,112:,22,23452
858.042868,114:,4,224
858.042868,11:,126,130276
860.055149,1:,626,663276
860.055149,122:,100,106600
860.055149,124:,200,213200
860.055149,113:,1,1066
860.055149,111:,100,106600
860.055149,12:,500,533000
860.055149,121:,100,106600
860.055149,123:,100,106600
860.055149,112:,22,23452
860.055149,114:,4,224
860.055149,11:,126,130276
862.063931,1:,626,663276
862.063931,122:,100,106600
862.063931,124:,200,213200
862.063931,113:,1,1066
862.063931,111:,100,106600
862.063931,12:,500,533000
862.063931,121:,100,106600
862.063931,123:,100,106600
862.063931,112:,22,23452
862.063931,114:,4,224
862.063931,11:,126,130276
864.080224,1:,626,663276
864.080224,122:,100,106600
864.080224,124:,200,213200
864.080224,113:,1,1066
864.080224,111:,100,106600
864.080224,12:,500,533000
864.080224,121:,100,106600
864.080224,123:,100,106600
864.080224,112:,22,23452
864.080224,114:,4,224
864.080224,11:,126,130276
866.10288,1:,627,664342
866.10288,122:,100,106600
866.10288,124:,200,213200
866.10288,113:,1,1066
866.10288,111:,100,106600
866.10288,12:,500,533000
866.10288,121:,100,106600
866.10288,123:,100,106600
866.10288,112:,23,24518
866.10288,114:,4,224
866.10288,11:,127,131342
868.114479,1:,627,664342
868.114479,122:,100,106600
868.114479,124:,200,213200
868.114479,113:,1,1066
868.114479,111:,100,106600
868.114479,12:,500,533000
868.114479,121:,100,106600
868.114479,123:,100,106600
868.114479,112:,23,24518
868.114479,114:,4,224
868.114479,11:,127,131342
870.130913,1:,627,664342
870.130913,122:,100,106600
870.130913,124:,200,213200
870.130913,113:,1,1066
870.130913,111:,100,106600
870.130913,12:,500,533000
870.130913,121:,100,106600
870.130913,123:,100,106600
870.130913,112:,23,24518
870.130913,114:,4,224
870.130913,11:,127,131342
872.141308,1:,628,665408
872.141308,122:,100,106600
872.141308,124:,200,213200
872.141308,113:,1,1066
872.141308,111:,100,106600
872.141308,12:,500,533000
872.141308,121:,100,106600
872.141308,123:,100,106600
872.141308,112:,24,25584
872.141308,114:,4,224
872.141308,11:,128,132408
874.166522,1:,628,665408
874.166522,122:,100,106600
874.166522,124:,200,213200
874.166522,113:,1,1066
874.166522,111:,100,106600
874.166522,12:,500,533000
874.166522,121:,100,106600
874.166522,123:,100,106600
874.166522,112:,24,25584
874.166522,114:,4,224
874.166522,11:,128,132408
876.186572,1:,628,665408
876.186572,122:,100,106600
876.186572,124:,200,213200
876.186572,113:,1,1066
876.186572,111:,100,106600
876.186572,12:,500,533000
876.186572,121:,100,106600
876.186572,123:,100,106600
876.186572,112:,24,25584
876.186572,114:,4,224
876.186572,11:,128,132408
878.204021,1:,628,665408
878.204021,122:,100,106600
878.204021,124:,200,213200
878.204021,113:,1,1066
878.204021,111:,100,106600
878.204021,12:,500,533000
878.204021,121:,100,106600
878.204021,123:,100,106600
878.204021,112:,24,25584
878.204021,114:,4,224
878.204021,11:,128,132408
880.224276,1:,629,666474
880.224276,122:,100,106600
880.224276,124:,200,213200
880.224276,113:,1,1066
880.224276,111:,100,106600
880.224276,12:,500,533000
880.224276,121:,100,106600
880.224276,123:,100,106600
880.224276,112:,25,26650
880.224276,114:,4,224
880.224276,11:,129,133474
882.243291,1:,629,666474
882.243291,122:,100,106600
882.243291,124:,200,213200
882.243291,113:,1,1066
882.243291,111:,100,106600
882.243291,12:,500,533000
882.243291,121:,100,106600
882.243291,123:,100,106600
882.243291,112:,25,26650
882.243291,114:,4,224
882.243291,11:,129,133474
884.264546,1:,629,666474
884.264546,122:,100,106600
884.264546,124:,200,213200
884.264546,113:,1,1066
884.264546,111:,100,106600
884.264546,12:,500,533000
884.264546,121:,100,106600
884.264546,123:,100,106600
884.264546,112:,25,26650
884.264546,114:,4,224
884.264546,11:,129,133474
886.284733,1:,629,666474
886.284733,122:,100,106600
886.284733,124:,200,213200
886.284733,113:,1,1066
886.284733,111:,100,106600
886.284733,12:,500,533000
886.284733,121:,100,106600
886.284733,123:,100,106600
886.284733,112:,25,26650
886.284733,114:,4,224
886.284733,11:,129,133474
888.311281,1:,630,667540
888.311281,122:,100,106600
888.311281,124:,200,213200
888.311281,113:,1,1066
888.311281,111:,100,106600
888.311281,12:,500,533000
888.311281,121:,100,106600
888.311281,123:,100,106600
888.311281,112:,26,27716
888.311281,114:,4,224
888.311281,11:,130,134540
890.330269,1:,630,667540
890.330269,122:,100,106600
890.330269,124:,200,213200
890.330269,113:,1,1066
890.330269,111:,100,106600
890.330269,12:,500,533000
890.330269,121:,100,106600
890.330269,123:,100,106600
890.330269,112:,26,27716
890.330269,114:,4,224
890.330269,11:,130,134540
892.393093,1:,630,667540
892.393093,122:,100,106600
892.393093,124:,200,213200
892.393093,113:,1,1066
892.393093,111:,100,106600
892.393093,12:,500,533000
892.393093,121:,100,106600
892.393093,123:,100,106600
892.393093,112:,26,27716
892.393093,114:,4,224
892.393093,11:,130,134540
894.411493,1:,631,668606
894.411493,122:,100,106600
894.411493,124:,200,213200
894.411493,113:,1,1066
894.411493,111:,100,106600
894.411493,12:,500,533000
894.411493,121:,100,106600
894.411493,123:,100,106600
894.411493,112:,27,28782
894.411493,114:,4,224
894.411493,11:,131,135606
896.432023,1:,631,668606
896.432023,122:,100,106600
896.432023,124:,200,213200
896.432023,113:,1,1066
896.432023,111:,100,106600
896.432023,12:,500,533000
896.432023,121:,100,106600
896.432023,123:,100,106600
896.432023,112:,27,28782
896.432023,114:,4,224
896.432023,11:,131,135606
898.451887,1:,631,668606
898.451887,122:,100,106600
898.451887,124:,200,213200
898.451887,113:,1,1066
898.451887,111:,100,106600
898.451887,12:,500,533000
898.451887,121:,100,106600
898.451887,123:,100,106600
898.451887,112:,27,28782
898.451887,114:,4,224
898.451887,11:,131,135606
900.456468,1:,631,668606
900.456468,122:,100,106600
900.456468,124:,200,213200
900.456468,113:,1,1066
900.456468,111:,100,106600
900.456468,12:,500,533000
900.456468,121:,100,106600
900.456468,123:,100,106600
900.456468,112:,27,28782
900.456468,114:,4,224
900.456468,11:,131,135606
902.468267,1:,632,669672
902.468267,122:,100,106600
902.468267,124:,200,213200
902.468267,113:,1,1066
902.468267,111:,100,106600
902.468267,12:,500,533000
902.468267,121:,100,106600
902.468267,123:,100,106600
902.468267,112:,28,29848
902.468267,114:,4,224
902.468267,11:,132,136672
904.475052,1:,632,669672
904.475052,122:,100,106600
904.475052,124:,200,213200
904.475052,113:,1,1066
904.475052,111:,100,106600
904.475052,12:,500,533000
904.475052,121:,100,106600
904.475052,123:,100,106600
904.475052,112:,28,29848
904.475052,114:,4,224
904.475052,11:,132,136672
906.488684,1:,632,669672
906.488684,122:,100,106600
906.488684,124:,200,213200
906.488684,113:,1,1066
906.488684,111:,100,106600
906.488684,12:,500,533000
906.488684,121:,100,106600
906.488684,123:,100,106600
906.488684,112:,28,29848
906.488684,114:,4,224
906.488684,11:,132,136672
908.513001,1:,633,670738
908.513001,122:,100,106600
908.513001,124:,200,213200
908.513001,113:,1,1066
908.513001,111:,100,106600
908.513001,12:,500,533000
908.513001,121:,100,106600
908.513001,123:,100,106600
908.513001,112:,29,30914
908.513001,114:,4,224
908.513001,11:,133,137738
910.524054,1:,633,670738
910.524054,122:,100,106600
910.524054,124:,200,213200
910.524054,113:,1,1066
910.524054,111:,100,106600
910.524054,12:,500,533000
910.524054,121:,100,106600
910.524054,123:,100,106600
910.524054,112:,29,30914
910.524054,114:,4,224
910.524054,11:,133,137738
912.545706,1:,633,670738
912.545706,122:,100,106600
912.545706,124:,200,213200
912.545706,113:,1,1066
912.545706,111:,100,106600
912.545706,12:,500,533000
912.545706,121:,100,106600
912.545706,123:,100,106600
912.545706,112:,29,30914
912.545706,114:,4,224
912.545706,11:,133,137738
914.551358,1:,633,670738
914.551358,122:,100,106600
914.551358,124:,200,213200
914.551358,113:,1,1066
914.551358,111:,100,106600
914.551358,12:,500,533000
914.551358,121:,100,106600
914.551358,123:,100,106600
914.551358,112:,29,30914
914.551358,114:,4,224
914.551358,11:,133,137738
916.564899,1:,634,671804
916.564899,122:,100,106600
916.564899,124:,200,213200
916.564899,113:,1,1066
916.564899,111:,100,106600
916.564899,12:,500,533000
916.564899,121:,100,106600
916.564899,123:,100,106600
916.564899,112:,30,31980
916.564899,114:,4,224
916.564899,11:,134,138804
918.580574,1:,634,671804
918.580574,122:,100,106600
918.580574,124:,200,213200
918.580574,113:,1,1066
918.580574,111:,100,106600
918.580574,12:,500,533000
918.580574,121:,100,106600
918.580574,123:,100,106600
918.580574,112:,30,31980
918.580574,114:,4,224
918.580574,11:,134,138804
920.600589,1:,634,671804
920.600589,122:,100,106600
920.600589,124:,200,213200
920.600589,113:,1,1066
920.600589,111:,100,106600
920.600589,12:,500,533000
920.600589,121:,100,106600
920.600589,123:,100,106600
920.600589,112:,30,31980
920.600589,114:,4,224
920.600589,11:,134,138804
922.615578,1:,635,672870
922.615578,122:,100,106600
922.615578,124:,200,213200
922.615578,113:,1,1066
922.615578,111:,100,106600
922.615578,12:,500,533000
922.615578,121:,100,106600
922.615578,123:,100,106600
922.615578,112:,31,33046
922.615578,114:,4,224
922.615578,11:,135,139870
924.637083,1:,635,672870
924.637083,122:,100,106600
924.637083,124:,200,213200
924.637083,113:,1,1066
924.637083,111:,100,106600
924.637083,12:,500,533000
924.637083,121:,100,106600
924.637083,123:,100,106600
924.637083,112:,31,33046
924.637083,114:,4,224
924.637083,11:,135,139870
926.656499,1:,635,672870
926.656499,122:,100,106600
926.656499,124:,200,213200
926.656499,113:,1,1066
926.656499,111:,100,106600
926.656499,12:,500,533000
926.656499,121:,100,106600
926.656499,123:,100,106600
926.656499,112:,31,33046
926.656499,114:,4,224
926.656499,11:,135,139870
928.676041,1:,635,672870
928.676041,122:,100,106600
928.676041,124:,200,213200
928.676041,113:,1,1066
928.676041,111:,100,106600
928.676041,12:,500,533000
928.676041,121:,100,106600
928.676041,123:,100,106600
928.676041,112:,31,33046
928.676041,114:,4,224
928.676041,11:,135,139870
930.695419,1:,636,673936
930.695419,122:,100,106600
930.695419,124:,200,213200
930.695419,113:,1,1066
930.695419,111:,100,106600
930.695419,12:,500,533000
930.695419,121:,100,106600
930.695419,123:,100,106600
930.695419,112:,32,34112
930.695419,114:,4,224
930.695419,11:,136,140936
932.716405,1:,636,673936
932.716405,122:,100,106600
932.716405,124:,200,213200
932.716405,113:,1,1066
932.716405,111:,100,106600
932.716405,12:,500,533000
932.716405,121:,100,106600
932.716405,123:,100,106600
932.716405,112:,32,34112
932.716405,114:,4,224
932.716405,11:,136,140936
934.734531,1:,636,673936
934.734531,122:,100,106600
934.734531,124:,200,213200
