duration_in_secs,handle,packets,bytes
135.182551,112:,1,1066
135.182551,114:,4,252
135.182551,11:,82,83400
137.205201,1:,583,617466
137.205201,122:,100,106600
137.205201,124:,200,213200
137.205201,113:,0,0
137.205201,111:,78,83148
137.205201,12:,500,533000
137.205201,121:,100,106600
137.205201,123:,100,106600
137.205201,112:,1,1066
137.205201,114:,4,252
137.205201,11:,83,84466
139.219669,1:,584,618532
139.219669,122:,100,106600
139.219669,124:,200,213200
139.219669,113:,0,0
139.219669,111:,79,84214
139.219669,12:,500,533000
139.219669,121:,100,106600
139.219669,123:,100,106600
139.219669,112:,1,1066
139.219669,114:,4,252
139.219669,11:,84,85532
141.240927,1:,585,619598
141.240927,122:,100,106600
141.240927,124:,200,213200
141.240927,113:,0,0
141.240927,111:,80,85280
141.240927,12:,500,533000
141.240927,121:,100,106600
141.240927,123:,100,106600
141.240927,112:,1,1066
141.240927,114:,4,252
141.240927,11:,85,86598
143.246769,1:,586,620664
143.246769,122:,100,106600
143.246769,124:,200,213200
143.246769,113:,0,0
143.246769,111:,81,86346
143.246769,12:,500,533000
143.246769,121:,100,106600
143.246769,123:,100,106600
143.246769,112:,1,1066
143.246769,114:,4,252
143.246769,11:,86,87664
145.279472,1:,587,621730
145.279472,122:,100,106600
145.279472,124:,200,213200
145.279472,113:,0,0
145.279472,111:,82,87412
145.279472,12:,500,533000
145.279472,121:,100,106600
145.279472,123:,100,106600
145.279472,112:,1,1066
145.279472,114:,4,252
145.279472,11:,87,88730
147.29466,1:,588,622796
147.29466,122:,100,106600
147.29466,124:,200,213200
147.29466,113:,0,0
147.29466,111:,83,88478
147.29466,12:,500,533000
147.29466,121:,100,106600
147.29466,123:,100,106600
147.29466,112:,1,1066
147.29466,114:,4,252
147.29466,11:,88,89796
149.304021,1:,590,624928
149.304021,122:,100,106600
149.304021,124:,200,213200
149.304021,113:,0,0
149.304021,111:,85,90610
149.304021,12:,500,533000
149.304021,121:,100,106600
149.304021,123:,100,106600
149.304021,112:,1,1066
149.304021,114:,4,252
149.304021,11:,90,91928
151.319027,1:,591,625994
151.319027,122:,100,106600
151.319027,124:,200,213200
151.319027,113:,0,0
151.319027,111:,86,91676
151.319027,12:,500,533000
151.319027,121:,100,106600
151.319027,123:,100,106600
151.319027,112:,1,1066
151.319027,114:,4,252
151.319027,11:,91,92994
153.329576,1:,592,627060
153.329576,122:,100,106600
153.329576,124:,200,213200
153.329576,113:,0,0
153.329576,111:,87,92742
153.329576,12:,500,533000
153.329576,121:,100,106600
153.329576,123:,100,106600
153.329576,112:,1,1066
153.329576,114:,4,252
153.329576,11:,92,94060
155.336725,1:,593,628126
155.336725,122:,100,106600
155.336725,124:,200,213200
155.336725,113:,0,0
155.336725,111:,88,93808
155.336725,12:,500,533000
155.336725,121:,100,106600
155.336725,123:,100,106600
155.336725,112:,1,1066
155.336725,114:,4,252
155.336725,11:,93,95126
157.346459,1:,594,629192
157.346459,122:,100,106600
157.346459,124:,200,213200
157.346459,113:,0,0
157.346459,111:,89,94874
157.346459,12:,500,533000
157.346459,121:,100,106600
157.346459,123:,100,106600
157.346459,112:,1,1066
157.346459,114:,4,252
157.346459,11:,94,96192
159.352298,1:,595,630258
159.352298,122:,100,106600
159.352298,124:,200,213200
159.352298,113:,0,0
159.352298,111:,90,95940
159.352298,12:,500,533000
159.352298,121:,100,106600
159.352298,123:,100,106600
159.352298,112:,1,1066
159.352298,114:,4,252
159.352298,11:,95,97258
161.374076,1:,596,631324
161.374076,122:,100,106600
161.374076,124:,200,213200
161.374076,113:,0,0
161.374076,111:,91,97006
161.374076,12:,500,533000
161.374076,121:,100,106600
161.374076,123:,100,106600
161.374076,112:,1,1066
161.374076,114:,4,252
161.374076,11:,96,98324
163.396266,1:,597,632390
163.396266,122:,100,106600
163.396266,124:,200,213200
163.396266,113:,0,0
163.396266,111:,92,98072
163.396266,12:,500,533000
163.396266,121:,100,106600
163.396266,123:,100,106600
163.396266,112:,1,1066
163.396266,114:,4,252
163.396266,11:,97,99390
165.409721,1:,599,634522
165.409721,122:,100,106600
165.409721,124:,200,213200
165.409721,113:,0,0
165.409721,111:,94,100204
165.409721,12:,500,533000
165.409721,121:,100,106600
165.409721,123:,100,106600
165.409721,112:,1,1066
165.409721,114:,4,252
165.409721,11:,99,101522
167.41919,1:,600,635588
167.41919,122:,100,106600
167.41919,124:,200,213200
167.41919,113:,0,0
167.41919,111:,95,101270
167.41919,12:,500,533000
167.41919,121:,100,106600
167.41919,123:,100,106600
167.41919,112:,1,1066
167.41919,114:,4,252
167.41919,11:,100,102588
169.440501,1:,601,636654
169.440501,122:,100,106600
169.440501,124:,200,213200
169.440501,113:,0,0
169.440501,111:,96,102336
169.440501,12:,500,533000
169.440501,121:,100,106600
169.440501,123:,100,106600
169.440501,112:,1,1066
169.440501,114:,4,252
169.440501,11:,101,103654
171.466181,1:,602,637720
171.466181,122:,100,106600
171.466181,124:,200,213200
171.466181,113:,0,0
171.466181,111:,97,103402
171.466181,12:,500,533000
171.466181,121:,100,106600
171.466181,123:,100,106600
171.466181,112:,1,1066
171.466181,114:,4,252
171.466181,11:,102,104720
173.486983,1:,603,638786
173.486983,122:,100,106600
173.486983,124:,200,213200
173.486983,113:,0,0
173.486983,111:,98,104468
173.486983,12:,500,533000
173.486983,121:,100,106600
173.486983,123:,100,106600
173.486983,112:,1,1066
173.486983,114:,4,252
173.486983,11:,103,105786
175.544863,1:,604,639852
175.544863,122:,100,106600
175.544863,124:,200,213200
175.544863,113:,0,0
175.544863,111:,99,105534
175.544863,12:,500,533000
175.544863,121:,100,106600
175.544863,123:,100,106600
175.544863,112:,1,1066
175.544863,114:,4,252
175.544863,11:,104,106852
177.561862,1:,605,640918
177.561862,122:,100,106600
177.561862,124:,200,213200
177.561862,113:,0,0
177.561862,111:,100,106600
177.561862,12:,500,533000
177.561862,121:,100,106600
177.561862,123:,100,106600
177.561862,112:,1,1066
177.561862,114:,4,252
177.561862,11:,105,107918
179.580056,1:,607,643050
179.580056,122:,100,106600
179.580056,124:,200,213200
179.580056,113:,0,0
179.580056,111:,100,106600
179.580056,12:,500,533000
179.580056,121:,100,106600
179.580056,123:,100,106600
179.580056,112:,3,3198
179.580056,114:,4,252
179.580056,11:,107,110050
181.59769,1:,608,644116
181.59769,122:,100,106600
181.59769,124:,200,213200
181.59769,113:,0,0
181.59769,111:,100,106600
181.59769,12:,500,533000
181.59769,121:,100,106600
181.59769,123:,100,106600
181.59769,112:,4,4264
181.59769,114:,4,252
181.59769,11:,108,111116
183.616517,1:,609,645182
183.616517,122:,100,106600
183.616517,124:,200,213200
183.616517,113:,0,0
183.616517,111:,100,106600
183.616517,12:,500,533000
183.616517,121:,100,106600
183.616517,123:,100,106600
183.616517,112:,5,5330
183.616517,114:,4,252
183.616517,11:,109,112182
185.636154,1:,610,646248
185.636154,122:,100,106600
185.636154,124:,200,213200
185.636154,113:,0,0
185.636154,111:,100,106600
185.636154,12:,500,533000
185.636154,121:,100,106600
185.636154,123:,100,106600
185.636154,112:,6,6396
185.636154,114:,4,252
185.636154,11:,110,113248
187.655507,1:,611,647314
187.655507,122:,100,106600
187.655507,124:,200,213200
187.655507,113:,0,0
187.655507,111:,100,106600
187.655507,12:,500,533000
187.655507,121:,100,106600
187.655507,123:,100,106600
187.655507,112:,7,7462
187.655507,114:,4,252
187.655507,11:,111,114314
189.683383,1:,612,648380
189.683383,122:,100,106600
189.683383,124:,200,213200
189.683383,113:,0,0
189.683383,111:,100,106600
189.683383,12:,500,533000
189.683383,121:,100,106600
189.683383,123:,100,106600
189.683383,112:,8,8528
189.683383,114:,4,252
189.683383,11:,112,115380
191.70646,1:,613,649446
191.70646,122:,100,106600
191.70646,124:,200,213200
191.70646,113:,0,0
191.70646,111:,100,106600
191.70646,12:,500,533000
191.70646,121:,100,106600
191.70646,123:,100,106600
191.70646,112:,9,9594
191.70646,114:,4,252
191.70646,11:,113,116446
193.722829,1:,615,651578
193.722829,122:,100,106600
193.722829,124:,200,213200
193.722829,113:,0,0
193.722829,111:,100,106600
193.722829,12:,500,533000
193.722829,121:,100,106600
193.722829,123:,100,106600
193.722829,112:,11,11726
193.722829,114:,4,252
193.722829,11:,115,118578
195.741561,1:,616,652644
195.741561,122:,100,106600
195.741561,124:,200,213200
195.741561,113:,0,0
195.741561,111:,100,106600
195.741561,12:,500,533000
195.741561,121:,100,106600
195.741561,123:,100,106600
195.741561,112:,12,12792
195.741561,114:,4,252
195.741561,11:,116,119644
197.756093,1:,617,653710
197.756093,122:,100,106600
197.756093,124:,200,213200
197.756093,113:,0,0
197.756093,111:,100,106600
197.756093,12:,500,533000
197.756093,121:,100,106600
197.756093,123:,100,106600
197.756093,112:,13,13858
197.756093,114:,4,252
197.756093,11:,117,120710
199.773253,1:,618,654776
199.773253,122:,100,106600
199.773253,124:,200,213200
