duration_in_secs,handle,packets,bytes
0.0,,0,0
0.0,,0,0
0.0,,0,0
0.0,,0,0
0.0,,0,0
0.0,,0,0
0.0,,0,0
0.0,,0,0
0.0,,0,0
0.0,,0,0
1.034822,,0,0
1.034822,,0,0
1.034822,,0,0
1.034822,,0,0
1.034822,,0,0
1.034822,,0,0
1.034822,,0,0
1.034822,,2,2132
1.034822,,8,8528
1.034822,,0,0
2.053812,,0,0
2.053812,,0,0
2.053812,,0,0
2.053812,,0,0
2.053812,,0,0
2.053812,,0,0
2.053812,,0,0
2.053812,,3,3198
2.053812,,22,23452
2.053812,,0,0
3.061501,,0,0
3.061501,,0,0
3.061501,,0,0
3.061501,,0,0
3.061501,,0,0
3.061501,,0,0
3.061501,,0,0
3.061501,,3,3198
3.061501,,36,38376
3.061501,,0,0
4.073015,,0,0
4.073015,,0,0
4.073015,,0,0
4.073015,,0,0
4.073015,,0,0
4.073015,,0,0
4.073015,,0,0
4.073015,,4,4264
4.073015,,50,53300
4.073015,,0,0
5.08477,,0,0
5.08477,,0,0
5.08477,,0,0
5.08477,,0,0
5.08477,,0,0
5.08477,,0,0
5.08477,,0,0
5.08477,,5,5330
5.08477,,65,69290
5.08477,,0,0
6.123269,,0,0
6.123269,,0,0
6.123269,,0,0
6.123269,,0,0
6.123269,,0,0
6.123269,,0,0
6.123269,,0,0
6.123269,,5,5330
6.123269,,79,84214
6.123269,,0,0
7.150685,,0,0
7.150685,,0,0
7.150685,,0,0
7.150685,,0,0
7.150685,,0,0
7.150685,,0,0
7.150685,,0,0
7.150685,,6,6396
7.150685,,94,100204
7.150685,,0,0
8.186453,,0,0
8.186453,,0,0
8.186453,,0,0
8.186453,,0,0
8.186453,,0,0
8.186453,,0,0
8.186453,,0,0
8.186453,,6,6396
8.186453,,108,115128
8.186453,,0,0
9.217968,,0,0
9.217968,,0,0
9.217968,,0,0
9.217968,,0,0
9.217968,,0,0
9.217968,,0,0
9.217968,,0,0
9.217968,,7,7462
9.217968,,123,131118
9.217968,,0,0
10.225735,,0,0
10.225735,,0,0
10.225735,,0,0
10.225735,,0,0
10.225735,,0,0
10.225735,,0,0
10.225735,,0,0
10.225735,,7,7462
10.225735,,137,146042
10.225735,,0,0
11.233111,,0,0
11.233111,,0,0
11.233111,,0,0
11.233111,,0,0
11.233111,,0,0
11.233111,,0,0
11.233111,,0,0
11.233111,,8,8528
11.233111,,151,160966
