duration_in_secs,handle,packets,bytes
42.420217,1:,245,256134
42.420217,122:,100,106600
42.420217,124:,12,12792
42.420217,113:,0,0
42.420217,111:,10,10660
42.420217,12:,229,244114
42.420217,121:,100,106600
42.420217,123:,18,19188
42.420217,112:,1,1066
42.420217,114:,3,210
42.420217,11:,14,11936
44.444416,1:,260,272124
44.444416,122:,100,106600
44.444416,124:,18,19188
44.444416,113:,0,0
44.444416,111:,11,11726
44.444416,12:,243,259038
44.444416,121:,100,106600
44.444416,123:,26,27716
44.444416,112:,1,1066
44.444416,114:,3,210
44.444416,11:,15,13002
46.45014,1:,274,287048
46.45014,122:,100,106600
46.45014,124:,24,25584
46.45014,113:,0,0
46.45014,111:,11,11726
46.45014,12:,257,273962
46.45014,121:,100,106600
46.45014,123:,34,36244
46.45014,112:,1,1066
46.45014,114:,3,210
46.45014,11:,15,13002
48.466657,1:,289,303038
48.466657,122:,100,106600
48.466657,124:,29,30914
48.466657,113:,0,0
48.466657,111:,12,12792
48.466657,12:,271,288886
48.466657,121:,100,106600
48.466657,123:,43,45838
48.466657,112:,1,1066
48.466657,114:,3,210
48.466657,11:,16,14068
50.476389,1:,303,317962
50.476389,122:,100,106600
50.476389,124:,35,37310
50.476389,113:,0,0
50.476389,111:,12,12792
50.476389,12:,285,303810
50.476389,121:,100,106600
50.476389,123:,51,54366
50.476389,112:,1,1066
50.476389,114:,3,210
50.476389,11:,16,14068
52.497847,1:,318,333952
52.497847,122:,100,106600
52.497847,124:,40,42640
52.497847,113:,0,0
52.497847,111:,13,13858
52.497847,12:,299,318734
52.497847,121:,100,106600
52.497847,123:,60,63960
52.497847,112:,1,1066
52.497847,114:,3,210
52.497847,11:,17,15134
54.516305,1:,333,349942
54.516305,122:,100,106600
54.516305,124:,46,49036
54.516305,113:,0,0
54.516305,111:,13,13858
54.516305,12:,314,334724
54.516305,121:,100,106600
54.516305,123:,69,73554
54.516305,112:,1,1066
54.516305,114:,3,210
54.516305,11:,17,15134
56.532347,1:,348,365932
56.532347,122:,100,106600
56.532347,124:,52,55432
56.532347,113:,0,0
56.532347,111:,14,14924
56.532347,12:,328,349648
56.532347,121:,100,106600
56.532347,123:,77,82082
56.532347,112:,1,1066
56.532347,114:,3,210
56.532347,11:,18,16200
58.544462,1:,363,381922
58.544462,122:,100,106600
58.544462,124:,57,60762
58.544462,113:,0,0
58.544462,111:,15,15990
58.544462,12:,342,364572
58.544462,121:,100,106600
58.544462,123:,86,91676
58.544462,112:,1,1066
58.544462,114:,3,210
58.544462,11:,19,17266
60.549257,1:,377,396846
60.549257,122:,100,106600
60.549257,124:,63,67158
60.549257,113:,0,0
60.549257,111:,15,15990
60.549257,12:,356,379496
60.549257,121:,100,106600
60.549257,123:,94,100204
60.549257,112:,1,1066
60.549257,114:,3,210
60.549257,11:,19,17266
62.561798,1:,392,412836
62.561798,122:,100,106600
62.561798,124:,70,74620
62.561798,113:,0,0
62.561798,111:,16,17056
62.561798,12:,370,394420
62.561798,121:,100,106600
62.561798,123:,100,106600
62.561798,112:,1,1066
62.561798,114:,3,210
62.561798,11:,20,18332
64.580249,1:,406,427760
64.580249,122:,100,106600
64.580249,124:,84,89544
64.580249,113:,0,0
64.580249,111:,16,17056
64.580249,12:,384,409344
64.580249,121:,100,106600
64.580249,123:,100,106600
64.580249,112:,1,1066
64.580249,114:,3,210
64.580249,11:,20,18332
66.60143,1:,422,444816
66.60143,122:,100,106600
66.60143,124:,99,105534
66.60143,113:,0,0
66.60143,111:,17,18122
66.60143,12:,399,425334
66.60143,121:,100,106600
66.60143,123:,100,106600
66.60143,112:,1,1066
66.60143,114:,3,210
66.60143,11:,21,19398
68.630721,1:,436,459740
68.630721,122:,100,106600
68.630721,124:,113,120458
68.630721,113:,0,0
68.630721,111:,17,18122
68.630721,12:,413,440258
68.630721,121:,100,106600
68.630721,123:,100,106600
68.630721,112:,1,1066
68.630721,114:,3,210
68.630721,11:,21,19398
70.660576,1:,451,475730
70.660576,122:,100,106600
70.660576,124:,127,135382
70.660576,113:,0,0
70.660576,111:,18,19188
70.660576,12:,427,455182
70.660576,121:,100,106600
70.660576,123:,100,106600
70.660576,112:,1,1066
70.660576,114:,3,210
70.660576,11:,22,20464
72.666988,1:,466,491720
72.666988,122:,100,106600
72.666988,124:,141,150306
72.666988,113:,0,0
72.666988,111:,19,20254
72.666988,12:,441,470106
72.666988,121:,100,106600
72.666988,123:,100,106600
72.666988,112:,1,1066
72.666988,114:,3,210
72.666988,11:,23,21530
74.682668,1:,481,507710
74.682668,122:,100,106600
74.682668,124:,156,166296
74.682668,113:,0,0
74.682668,111:,19,20254
74.682668,12:,456,486096
74.682668,121:,100,106600
74.682668,123:,100,106600
74.682668,112:,1,1066
74.682668,114:,3,210
74.682668,11:,23,21530
76.701045,1:,496,523700
76.701045,122:,100,106600
76.701045,124:,170,181220
76.701045,113:,0,0
76.701045,111:,20,21320
76.701045,12:,470,501020
76.701045,121:,100,106600
76.701045,123:,100,106600
76.701045,112:,1,1066
76.701045,114:,3,210
76.701045,11:,24,22596
78.713087,1:,510,538624
78.713087,122:,100,106600
78.713087,124:,184,196144
78.713087,113:,0,0
78.713087,111:,20,21320
78.713087,12:,484,515944
78.713087,121:,100,106600
78.713087,123:,100,106600
78.713087,112:,1,1066
78.713087,114:,3,210
78.713087,11:,24,22596
80.720389,1:,525,554614
80.720389,122:,100,106600
80.720389,124:,198,211068
80.720389,113:,0,0
80.720389,111:,21,22386
80.720389,12:,498,530868
80.720389,121:,100,106600
80.720389,123:,100,106600
80.720389,112:,1,1066
80.720389,114:,3,210
80.720389,11:,25,23662
82.74336,1:,527,556746
82.74336,122:,100,106600
82.74336,124:,200,213200
82.74336,113:,0,0
82.74336,111:,21,22386
82.74336,12:,500,533000
82.74336,121:,100,106600
82.74336,123:,100,106600
82.74336,112:,1,1066
82.74336,114:,3,210
82.74336,11:,25,23662
84.761099,1:,528,557812
84.761099,122:,100,106600
84.761099,124:,200,213200
84.761099,113:,0,0
84.761099,111:,22,23452
84.761099,12:,500,533000
84.761099,121:,100,106600
84.761099,123:,100,106600
84.761099,112:,1,1066
84.761099,114:,3,210
84.761099,11:,26,24728
86.790047,1:,529,558878
86.790047,122:,100,106600
86.790047,124:,200,213200
86.790047,113:,0,0
86.790047,111:,23,24518
86.790047,12:,500,533000
86.790047,121:,100,106600
86.790047,123:,100,106600
86.790047,112:,1,1066
86.790047,114:,3,210
86.790047,11:,27,25794
88.960444,1:,529,558878
88.960444,122:,100,106600
88.960444,124:,200,213200
88.960444,113:,0,0
88.960444,111:,23,24518
88.960444,12:,500,533000
88.960444,121:,100,106600
88.960444,123:,100,106600
88.960444,112:,1,1066
88.960444,114:,3,210
88.960444,11:,27,25794
90.970851,1:,530,559944
90.970851,122:,100,106600
90.970851,124:,200,213200
90.970851,113:,0,0
90.970851,111:,24,25584
90.970851,12:,500,533000
90.970851,121:,100,106600
90.970851,123:,100,106600
90.970851,112:,1,1066
90.970851,114:,3,210
90.970851,11:,28,26860
92.979848,1:,530,559944
92.979848,122:,100,106600
92.979848,124:,200,213200
92.979848,113:,0,0
92.979848,111:,24,25584
92.979848,12:,500,533000
92.979848,121:,100,106600
92.979848,123:,100,106600
92.979848,112:,1,1066
92.979848,114:,3,210
92.979848,11:,28,26860
95.004247,1:,531,561010
95.004247,122:,100,106600
95.004247,124:,200,213200
95.004247,113:,0,0
95.004247,111:,25,26650
95.004247,12:,500,533000
95.004247,121:,100,106600
95.004247,123:,100,106600
95.004247,112:,1,1066
95.004247,114:,3,210
95.004247,11:,29,27926
97.011055,1:,531,561010
97.011055,122:,100,106600
97.011055,124:,200,213200
97.011055,113:,0,0
97.011055,111:,25,26650
97.011055,12:,500,533000
97.011055,121:,100,106600
97.011055,123:,100,106600
97.011055,112:,1,1066
97.011055,114:,3,210
97.011055,11:,29,27926
99.023917,1:,532,562076
99.023917,122:,100,106600
99.023917,124:,200,213200
99.023917,113:,0,0
99.023917,111:,26,27716
99.023917,12:,500,533000
99.023917,121:,100,106600
99.023917,123:,100,106600
99.023917,112:,1,1066
99.023917,114:,3,210
99.023917,11:,30,28992
101.043537,1:,533,563142
101.043537,122:,100,106600
101.043537,124:,200,213200
101.043537,113:,0,0
101.043537,111:,27,28782
101.043537,12:,500,533000
101.043537,121:,100,106600
101.043537,123:,100,106600
101.043537,112:,1,1066
101.043537,114:,3,210
101.043537,11:,31,30058
103.059096,1:,533,563142
103.059096,122:,100,106600
103.059096,124:,200,213200
103.059096,113:,0,0
103.059096,111:,27,28782
103.059096,12:,500,533000
103.059096,121:,100,106600
103.059096,123:,100,106600
103.059096,112:,1,1066
103.059096,114:,3,210
103.059096,11:,31,30058
105.073084,1:,534,564208
105.073084,122:,100,106600
105.073084,124:,200,213200
105.073084,113:,0,0
105.073084,111:,28,29848
105.073084,12:,500,533000
105.073084,121:,100,106600
105.073084,123:,100,106600
105.073084,112:,1,1066
105.073084,114:,3,210
105.073084,11:,32,31124
107.092716,1:,534,564208
107.092716,122:,100,106600
107.092716,124:,200,213200
107.092716,113:,0,0
107.092716,111:,28,29848
107.092716,12:,500,533000
107.092716,121:,100,106600
107.092716,123:,100,106600
107.092716,112:,1,1066
107.092716,114:,3,210
107.092716,11:,32,31124
109.100377,1:,535,565274
109.100377,122:,100,106600
109.100377,124:,200,213200
109.100377,113:,0,0
109.100377,111:,29,30914
109.100377,12:,500,533000
109.100377,121:,100,106600
109.100377,123:,100,106600
109.100377,112:,1,1066
109.100377,114:,3,210
109.100377,11:,33,32190
111.146461,1:,535,565274
111.146461,122:,100,106600
111.146461,124:,200,213200
111.146461,113:,0,0
111.146461,111:,29,30914
111.146461,12:,500,533000
111.146461,121:,100,106600
111.146461,123:,100,106600
111.146461,112:,1,1066
111.146461,114:,3,210
111.146461,11:,33,32190
113.167395,1:,536,566340
113.167395,122:,100,106600
113.167395,124:,200,213200
113.167395,113:,0,0
113.167395,111:,30,31980
113.167395,12:,500,533000
113.167395,121:,100,106600
113.167395,123:,100,106600
113.167395,112:,1,1066
113.167395,114:,3,210
113.167395,11:,34,33256
115.186264,1:,537,567406
115.186264,122:,100,106600
115.186264,124:,200,213200
115.186264,113:,0,0
115.186264,111:,31,33046
115.186264,12:,500,533000
115.186264,121:,100,106600
115.186264,123:,100,106600
115.186264,112:,1,1066
115.186264,114:,3,210
115.186264,11:,35,34322
117.206917,1:,537,567406
117.206917,122:,100,106600
117.206917,124:,200,213200
117.206917,113:,0,0
117.206917,111:,31,33046
117.206917,12:,500,533000
117.206917,121:,100,106600
117.206917,123:,100,106600
117.206917,112:,1,1066
117.206917,114:,3,210
117.206917,11:,35,34322
119.226039,1:,538,568472
119.226039,122:,100,106600
119.226039,124:,200,213200
119.226039,113:,0,0
119.226039,111:,32,34112
119.226039,12:,500,533000
119.226039,121:,100,106600
119.226039,123:,100,106600
119.226039,112:,1,1066
119.226039,114:,3,210
119.226039,11:,36,35388
121.255434,1:,538,568472
121.255434,122:,100,106600
121.255434,124:,200,213200
121.255434,113:,0,0
121.255434,111:,32,34112
121.255434,12:,500,533000
121.255434,121:,100,106600
121.255434,123:,100,106600
121.255434,112:,1,1066
121.255434,114:,3,210
121.255434,11:,36,35388
123.262017,1:,539,569538
123.262017,122:,100,106600
123.262017,124:,200,213200
123.262017,113:,0,0
123.262017,111:,33,35178
123.262017,12:,500,533000
123.262017,121:,100,106600
123.262017,123:,100,106600
123.262017,112:,1,1066
123.262017,114:,3,210
123.262017,11:,37,36454
125.277707,1:,539,569538
125.277707,122:,100,106600
125.277707,124:,200,213200
125.277707,113:,0,0
125.277707,111:,33,35178
125.277707,12:,500,533000
125.277707,121:,100,106600
125.277707,123:,100,106600
125.277707,112:,1,1066
125.277707,114:,3,210
125.277707,11:,37,36454
127.295217,1:,540,570604
127.295217,122:,100,106600
127.295217,124:,200,213200
127.295217,113:,0,0
127.295217,111:,34,36244
127.295217,12:,500,533000
127.295217,121:,100,106600
127.295217,123:,100,106600
127.295217,112:,1,1066
127.295217,114:,3,210
127.295217,11:,38,37520
129.301988,1:,541,571670
129.301988,122:,100,106600
129.301988,124:,200,213200
129.301988,113:,0,0
129.301988,111:,35,37310
129.301988,12:,500,533000
129.301988,121:,100,106600
129.301988,123:,100,106600
129.301988,112:,1,1066
129.301988,114:,3,210
129.301988,11:,39,38586
131.338271,1:,541,571670
131.338271,122:,100,106600
131.338271,124:,200,213200
131.338271,113:,0,0
131.338271,111:,35,37310
131.338271,12:,500,533000
131.338271,121:,100,106600
131.338271,123:,100,106600
131.338271,112:,1,1066
131.338271,114:,3,210
131.338271,11:,39,38586
133.360398,1:,542,572736
133.360398,122:,100,106600
133.360398,124:,200,213200
133.360398,113:,0,0
133.360398,111:,36,38376
133.360398,12:,500,533000
133.360398,121:,100,106600
133.360398,123:,100,106600
133.360398,112:,1,1066
133.360398,114:,3,210
133.360398,11:,40,39652
135.376565,1:,542,572736
135.376565,122:,100,106600
135.376565,124:,200,213200
135.376565,113:,0,0
135.376565,111:,36,38376
135.376565,12:,500,533000
135.376565,121:,100,106600
135.376565,123:,100,106600
135.376565,112:,1,1066
135.376565,114:,3,210
135.376565,11:,40,39652
137.394732,1:,543,573802
137.394732,122:,100,106600
137.394732,124:,200,213200
137.394732,113:,0,0
137.394732,111:,37,39442
137.394732,12:,500,533000
137.394732,121:,100,106600
137.394732,123:,100,106600
137.394732,112:,1,1066
137.394732,114:,3,210
137.394732,11:,41,40718
139.415062,1:,543,573802
139.415062,122:,100,106600
139.415062,124:,200,213200
139.415062,113:,0,0
139.415062,111:,37,39442
139.415062,12:,500,533000
139.415062,121:,100,106600
139.415062,123:,100,106600
139.415062,112:,1,1066
139.415062,114:,3,210
139.415062,11:,41,40718
141.420426,1:,544,574868
141.420426,122:,100,106600
141.420426,124:,200,213200
141.420426,113:,0,0
141.420426,111:,38,40508
141.420426,12:,500,533000
141.420426,121:,100,106600
141.420426,123:,100,106600
141.420426,112:,1,1066
141.420426,114:,3,210
141.420426,11:,42,41784
143.424751,1:,544,574868
143.424751,122:,100,106600
143.424751,124:,200,213200
143.424751,113:,0,0
143.424751,111:,38,40508
143.424751,12:,500,533000
143.424751,121:,100,106600
143.424751,123:,100,106600
143.424751,112:,1,1066
143.424751,114:,3,210
143.424751,11:,42,41784
145.439251,1:,545,575934
145.439251,122:,100,106600
145.439251,124:,200,213200
145.439251,113:,0,0
145.439251,111:,39,41574
145.439251,12:,500,533000
145.439251,121:,100,106600
145.439251,123:,100,106600
145.439251,112:,1,1066
145.439251,114:,3,210
145.439251,11:,43,42850
147.451999,1:,546,577000
147.451999,122:,100,106600
147.451999,124:,200,213200
147.451999,113:,0,0
147.451999,111:,40,42640
147.451999,12:,500,533000
147.451999,121:,100,106600
147.451999,123:,100,106600
147.451999,112:,1,1066
147.451999,114:,3,210
147.451999,11:,44,43916
149.462834,1:,546,577000
149.462834,122:,100,106600
149.462834,124:,200,213200
149.462834,113:,0,0
149.462834,111:,40,42640
149.462834,12:,500,533000
149.462834,121:,100,106600
149.462834,123:,100,106600
149.462834,112:,1,1066
149.462834,114:,3,210
149.462834,11:,44,43916
151.475471,1:,547,578066
151.475471,122:,100,106600
151.475471,124:,200,213200
151.475471,113:,0,0
151.475471,111:,41,43706
151.475471,12:,500,533000
151.475471,121:,100,106600
151.475471,123:,100,106600
151.475471,112:,1,1066
151.475471,114:,3,210
151.475471,11:,45,44982
153.493696,1:,547,578066
153.493696,122:,100,106600
153.493696,124:,200,213200
153.493696,113:,0,0
153.493696,111:,41,43706
153.493696,12:,500,533000
153.493696,121:,100,106600
153.493696,123:,100,106600
153.493696,112:,1,1066
153.493696,114:,3,210
153.493696,11:,45,44982
155.515006,1:,548,579132
155.515006,122:,100,106600
155.515006,124:,200,213200
155.515006,113:,0,0
155.515006,111:,42,44772
155.515006,12:,500,533000
155.515006,121:,100,106600
155.515006,123:,100,106600
155.515006,112:,1,1066
155.515006,114:,3,210
155.515006,11:,46,46048
157.533721,1:,548,579132
157.533721,122:,100,106600
157.533721,124:,200,213200
157.533721,113:,0,0
157.533721,111:,42,44772
157.533721,12:,500,533000
157.533721,121:,100,106600
157.533721,123:,100,106600
157.533721,112:,1,1066
157.533721,114:,3,210
157.533721,11:,46,46048
159.557291,1:,549,580198
159.557291,122:,100,106600
159.557291,124:,200,213200
159.557291,113:,0,0
159.557291,111:,43,45838
159.557291,12:,500,533000
159.557291,121:,100,106600
159.557291,123:,100,106600
159.557291,112:,1,1066
159.557291,114:,3,210
159.557291,11:,47,47114
161.576263,1:,550,581264
161.576263,122:,100,106600
161.576263,124:,200,213200
161.576263,113:,0,0
161.576263,111:,44,46904
161.576263,12:,500,533000
161.576263,121:,100,106600
161.576263,123:,100,106600
161.576263,112:,1,1066
161.576263,114:,3,210
161.576263,11:,48,48180
163.597003,1:,550,581264
163.597003,122:,100,106600
163.597003,124:,200,213200
163.597003,113:,0,0
163.597003,111:,44,46904
163.597003,12:,500,533000
163.597003,121:,100,106600
163.597003,123:,100,106600
163.597003,112:,1,1066
163.597003,114:,3,210
163.597003,11:,48,48180
165.62484,1:,551,582330
165.62484,122:,100,106600
165.62484,124:,200,213200
165.62484,113:,0,0
165.62484,111:,45,47970
165.62484,12:,500,533000
165.62484,121:,100,106600
165.62484,123:,100,106600
165.62484,112:,1,1066
165.62484,114:,3,210
165.62484,11:,49,49246
167.651713,1:,551,582330
167.651713,122:,100,106600
167.651713,124:,200,213200
167.651713,113:,0,0
167.651713,111:,45,47970
167.651713,12:,500,533000
167.651713,121:,100,106600
167.651713,123:,100,106600
167.651713,112:,1,1066
167.651713,114:,3,210
167.651713,11:,49,49246
169.665448,1:,552,583396
169.665448,122:,100,106600
169.665448,124:,200,213200
169.665448,113:,0,0
169.665448,111:,46,49036
169.665448,12:,500,533000
169.665448,121:,100,106600
169.665448,123:,100,106600
169.665448,112:,1,1066
169.665448,114:,3,210
169.665448,11:,50,50312
171.700574,1:,552,583396
171.700574,122:,100,106600
171.700574,124:,200,213200
171.700574,113:,0,0
171.700574,111:,46,49036
171.700574,12:,500,533000
171.700574,121:,100,106600
171.700574,123:,100,106600
171.700574,112:,1,1066
171.700574,114:,3,210
171.700574,11:,50,50312
173.720083,1:,553,584462
173.720083,122:,100,106600
173.720083,124:,200,213200
173.720083,113:,0,0
173.720083,111:,47,50102
173.720083,12:,500,533000
173.720083,121:,100,106600
173.720083,123:,100,106600
173.720083,112:,1,1066
173.720083,114:,3,210
173.720083,11:,51,51378
175.749941,1:,554,585528
175.749941,122:,100,106600
175.749941,124:,200,213200
175.749941,113:,0,0
175.749941,111:,48,51168
175.749941,12:,500,533000
175.749941,121:,100,106600
175.749941,123:,100,106600
175.749941,112:,1,1066
175.749941,114:,3,210
175.749941,11:,52,52444
177.76667,1:,554,585528
177.76667,122:,100,106600
177.76667,124:,200,213200
177.76667,113:,0,0
177.76667,111:,48,51168
177.76667,12:,500,533000
177.76667,121:,100,106600
177.76667,123:,100,106600
177.76667,112:,1,1066
177.76667,114:,3,210
177.76667,11:,52,52444
179.777896,1:,555,586594
179.777896,122:,100,106600
179.777896,124:,200,213200
179.777896,113:,0,0
179.777896,111:,49,52234
179.777896,12:,500,533000
179.777896,121:,100,106600
179.777896,123:,100,106600
179.777896,112:,1,1066
179.777896,114:,3,210
179.777896,11:,53,53510
181.84436,1:,555,586594
181.84436,122:,100,106600
181.84436,124:,200,213200
181.84436,113:,0,0
181.84436,111:,49,52234
181.84436,12:,500,533000
181.84436,121:,100,106600
181.84436,123:,100,106600
181.84436,112:,1,1066
181.84436,114:,3,210
181.84436,11:,53,53510
183.859856,1:,556,587660
183.859856,122:,100,106600
183.859856,124:,200,213200
183.859856,113:,0,0
183.859856,111:,50,53300
183.859856,12:,500,533000
183.859856,121:,100,106600
183.859856,123:,100,106600
183.859856,112:,1,1066
183.859856,114:,3,210
183.859856,11:,54,54576
185.87645,1:,556,587660
185.87645,122:,100,106600
185.87645,124:,200,213200
185.87645,113:,0,0
185.87645,111:,50,53300
185.87645,12:,500,533000
185.87645,121:,100,106600
185.87645,123:,100,106600
185.87645,112:,1,1066
185.87645,114:,3,210
185.87645,11:,54,54576
187.913609,1:,557,588726
187.913609,122:,100,106600
187.913609,124:,200,213200
187.913609,113:,0,0
187.913609,111:,51,54366
187.913609,12:,500,533000
187.913609,121:,100,106600
187.913609,123:,100,106600
187.913609,112:,1,1066
187.913609,114:,3,210
187.913609,11:,55,55642
189.935788,1:,558,589792
189.935788,122:,100,106600
189.935788,124:,200,213200
189.935788,113:,0,0
189.935788,111:,52,55432
189.935788,12:,500,533000
189.935788,121:,100,106600
189.935788,123:,100,106600
189.935788,112:,1,1066
189.935788,114:,3,210
189.935788,11:,56,56708
191.951476,1:,558,589792
191.951476,122:,100,106600
191.951476,124:,200,213200
191.951476,113:,0,0
191.951476,111:,52,55432
191.951476,12:,500,533000
191.951476,121:,100,106600
191.951476,123:,100,106600
191.951476,112:,1,1066
191.951476,114:,3,210
191.951476,11:,56,56708
193.961607,1:,559,590858
193.961607,122:,100,106600
193.961607,124:,200,213200
193.961607,113:,0,0
193.961607,111:,53,56498
193.961607,12:,500,533000
193.961607,121:,100,106600
193.961607,123:,100,106600
193.961607,112:,1,1066
193.961607,114:,3,210
193.961607,11:,57,57774
195.966901,1:,559,590858
195.966901,122:,100,106600
195.966901,124:,200,213200
195.966901,113:,0,0
195.966901,111:,53,56498
195.966901,12:,500,533000
195.966901,121:,100,106600
195.966901,123:,100,106600
195.966901,112:,1,1066
195.966901,114:,3,210
195.966901,11:,57,57774
197.979827,1:,560,591924
197.979827,122:,100,106600
197.979827,124:,200,213200
197.979827,113:,0,0
197.979827,111:,54,57564
197.979827,12:,500,533000
197.979827,121:,100,106600
197.979827,123:,100,106600
197.979827,112:,1,1066
197.979827,114:,3,210
197.979827,11:,58,58840
200.014023,1:,560,591924
200.014023,122:,100,106600
200.014023,124:,200,213200
200.014023,113:,0,0
200.014023,111:,54,57564
200.014023,12:,500,533000
200.014023,121:,100,106600
