timestamp,meter_id,packets,bytes
2021-01-26 02:32:27.898595,10,0,0
2021-01-26 02:32:27.898595,8,0,0
2021-01-26 02:32:27.898595,9,0,0
2021-01-26 02:32:27.898595,5,0,0
2021-01-26 02:32:27.898595,1,0,0
2021-01-26 02:32:27.898595,4,0,0
2021-01-26 02:32:27.898595,6,0,0
2021-01-26 02:32:27.898595,7,0,0
2021-01-26 02:32:27.898595,2,0,0
2021-01-26 02:32:27.898595,3,0,0
2021-01-26 02:32:28.933417,10,0,0
2021-01-26 02:32:28.933417,8,0,0
2021-01-26 02:32:28.933417,9,0,0
2021-01-26 02:32:28.933417,5,0,0
2021-01-26 02:32:28.933417,1,0,0
2021-01-26 02:32:28.933417,4,0,0
2021-01-26 02:32:28.933417,6,0,0
2021-01-26 02:32:28.933417,7,2,2132
2021-01-26 02:32:28.933417,2,8,8528
2021-01-26 02:32:28.933417,3,0,0
2021-01-26 02:32:29.952407,10,0,0
2021-01-26 02:32:29.952407,8,0,0
2021-01-26 02:32:29.952407,9,0,0
2021-01-26 02:32:29.952407,5,0,0
2021-01-26 02:32:29.952407,1,0,0
2021-01-26 02:32:29.952407,4,0,0
2021-01-26 02:32:29.952407,6,0,0
2021-01-26 02:32:29.952407,7,3,3198
2021-01-26 02:32:29.952407,2,22,23452
2021-01-26 02:32:29.952407,3,0,0
2021-01-26 02:32:30.960096,10,0,0
2021-01-26 02:32:30.960096,8,0,0
2021-01-26 02:32:30.960096,9,0,0
2021-01-26 02:32:30.960096,5,0,0
2021-01-26 02:32:30.960096,1,0,0
2021-01-26 02:32:30.960096,4,0,0
2021-01-26 02:32:30.960096,6,0,0
2021-01-26 02:32:30.960096,7,3,3198
2021-01-26 02:32:30.960096,2,36,38376
2021-01-26 02:32:30.960096,3,0,0
2021-01-26 02:32:31.971610,10,0,0
2021-01-26 02:32:31.971610,8,0,0
2021-01-26 02:32:31.971610,9,0,0
2021-01-26 02:32:31.971610,5,0,0
2021-01-26 02:32:31.971610,1,0,0
2021-01-26 02:32:31.971610,4,0,0
2021-01-26 02:32:31.971610,6,0,0
2021-01-26 02:32:31.971610,7,4,4264
2021-01-26 02:32:31.971610,2,50,53300
2021-01-26 02:32:31.971610,3,0,0
2021-01-26 02:32:32.983365,10,0,0
2021-01-26 02:32:32.983365,8,0,0
2021-01-26 02:32:32.983365,9,0,0
2021-01-26 02:32:32.983365,5,0,0
2021-01-26 02:32:32.983365,1,0,0
2021-01-26 02:32:32.983365,4,0,0
2021-01-26 02:32:32.983365,6,0,0
2021-01-26 02:32:32.983365,7,5,5330
2021-01-26 02:32:32.983365,2,65,69290
2021-01-26 02:32:32.983365,3,0,0
2021-01-26 02:32:34.021864,10,0,0
2021-01-26 02:32:34.021864,8,0,0
2021-01-26 02:32:34.021864,9,0,0
2021-01-26 02:32:34.021864,5,0,0
2021-01-26 02:32:34.021864,1,0,0
2021-01-26 02:32:34.021864,4,0,0
