packet_seq_no,packet_delay_in_secs,flow_id
1,0.006253,6
1,0.006269,7
2,0.138099,6
3,0.416217,6
4,0.687167,6
5,0.961987,6
6,1.235264,6
7,1.534978,6
8,1.799601,6
9,2.06014,6
10,2.332523,6
11,2.607114,6
12,2.88261,6
13,3.187998,6
14,3.43803,6
15,3.703955,6
16,3.985766,6
17,4.252165,6
18,4.525598,6
19,4.801395,6
20,5.086718,6
21,5.368287,6
22,5.646258,6
23,5.914912,6
24,6.190877,6
25,6.457684,6
26,6.731239,6
27,7.014884,6
28,7.288835,6
29,7.562713,6
30,7.829947,6
31,8.110434,6
32,8.386212,6
33,8.654462,6
34,8.928615,6
35,9.200441,6
36,9.479539,6
37,9.751493,6
38,10.026118,6
39,10.30443,6
40,10.576863,6
41,10.859885,6
42,11.120836,6
43,11.395422,6
44,11.66759,6
45,11.94362,6
46,12.217526,6
47,12.492179,6
48,12.765782,6
49,13.050265,6
50,13.322777,6
51,13.609418,6
52,13.858323,6
53,14.125266,6
54,14.405401,6
55,14.68756,6
56,14.942377,6
57,15.227712,6
58,15.506754,6
59,15.779204,6
60,16.062054,6
61,16.337464,6
62,16.606769,6
63,16.88316,6
64,17.144331,6
65,17.426078,6
66,17.703085,6
67,17.952661,6
68,18.235731,6
69,18.508007,6
70,18.791832,6
71,19.080369,6
72,19.352227,6
73,19.640028,6
74,19.914873,6
75,20.176472,6
76,20.436715,6
77,20.718768,6
78,20.995069,6
79,21.267453,6
80,21.545078,6
81,21.817484,6
82,22.091752,6
83,22.333808,6
84,22.624803,6
85,22.901288,6
86,23.185869,6
87,23.443294,6
88,23.741556,6
89,24.039011,6
90,24.316355,6
91,24.576649,6
92,24.851503,6
93,25.105289,6
94,25.391227,6
95,25.659907,6
96,25.937729,6
97,26.217407,6
98,26.507363,6
99,26.801756,6
100,27.033117,6
2,28.303523,7
3,28.581497,7
4,28.8646,7
5,29.126259,7
6,29.400093,7
7,29.674615,7
8,29.949294,7
9,30.223913,7
10,30.49857,7
11,30.771381,7
12,31.042199,7
13,31.328873,7
14,31.593869,7
15,31.868678,7
16,32.142536,7
17,32.417235,7
18,32.698718,7
19,32.965995,7
20,33.244839,7
21,33.51298,7
22,33.790138,7
23,34.063172,7
24,34.337207,7
25,34.61128,7
26,34.886638,7
27,35.159919,7
