duration_in_secs,handle,packets,bytes
183.688708,124:,200,213200
183.688708,113:,8,8528
183.688708,111:,100,106600
183.688708,12:,500,533000
183.688708,121:,100,106600
183.688708,123:,100,106600
183.688708,112:,100,106600
183.688708,114:,9,6606
183.688708,11:,216,227268
185.709913,1:,718,762400
185.709913,122:,100,106600
185.709913,124:,200,213200
185.709913,113:,9,9594
185.709913,111:,100,106600
185.709913,12:,500,533000
185.709913,121:,100,106600
185.709913,123:,100,106600
185.709913,112:,100,106600
185.709913,114:,10,7672
185.709913,11:,218,229400
187.728265,1:,720,764532
187.728265,122:,100,106600
187.728265,124:,200,213200
187.728265,113:,11,11726
187.728265,111:,100,106600
187.728265,12:,500,533000
187.728265,121:,100,106600
187.728265,123:,100,106600
187.728265,112:,100,106600
187.728265,114:,10,7672
187.728265,11:,220,231532
189.753312,1:,723,767730
189.753312,122:,100,106600
189.753312,124:,200,213200
189.753312,113:,12,12792
189.753312,111:,100,106600
189.753312,12:,500,533000
189.753312,121:,100,106600
189.753312,123:,100,106600
189.753312,112:,100,106600
189.753312,114:,12,9804
189.753312,11:,223,234730
191.767656,1:,725,769862
191.767656,122:,100,106600
191.767656,124:,200,213200
191.767656,113:,13,13858
191.767656,111:,100,106600
191.767656,12:,500,533000
191.767656,121:,100,106600
191.767656,123:,100,106600
191.767656,112:,100,106600
191.767656,114:,13,10870
191.767656,11:,225,236862
193.796745,1:,727,771994
193.796745,122:,100,106600
193.796745,124:,200,213200
193.796745,113:,15,15990
193.796745,111:,100,106600
193.796745,12:,500,533000
193.796745,121:,100,106600
193.796745,123:,100,106600
193.796745,112:,100,106600
193.796745,114:,13,10870
193.796745,11:,227,238994
195.813262,1:,729,774126
195.813262,122:,100,106600
195.813262,124:,200,213200
195.813262,113:,16,17056
195.813262,111:,100,106600
195.813262,12:,500,533000
195.813262,121:,100,106600
195.813262,123:,100,106600
195.813262,112:,100,106600
195.813262,114:,14,11936
195.813262,11:,229,241126
197.838946,1:,732,777324
197.838946,122:,100,106600
197.838946,124:,200,213200
197.838946,113:,18,19188
197.838946,111:,100,106600
197.838946,12:,500,533000
197.838946,121:,100,106600
197.838946,123:,100,106600
197.838946,112:,100,106600
197.838946,114:,15,13002
197.838946,11:,232,244324
199.847308,1:,734,779456
