duration_in_secs,meter_id,packets,bytes
47.056283,3,328,349648
48.064011,10,0,0
48.064011,8,15,15990
48.064011,9,0,0
48.064011,5,0,0
48.064011,1,0,0
48.064011,4,0,0
48.064011,6,0,0
48.064011,7,0,0
48.064011,2,0,0
48.064011,3,335,357110
49.104487,10,0,0
49.104487,8,16,17056
49.104487,9,0,0
49.104487,5,0,0
49.104487,1,0,0
49.104487,4,0,0
49.104487,6,0,0
49.104487,7,0,0
49.104487,2,0,0
49.104487,3,343,365638
50.129114,10,0,0
50.129114,8,16,17056
50.129114,9,0,0
50.129114,5,0,0
50.129114,1,0,0
50.129114,4,0,0
50.129114,6,0,0
50.129114,7,0,0
50.129114,2,0,0
50.129114,3,350,373100
51.13658,10,0,0
51.13658,8,16,17056
51.13658,9,0,0
51.13658,5,0,0
51.13658,1,0,0
51.13658,4,0,0
51.13658,6,0,0
51.13658,7,0,0
51.13658,2,0,0
51.13658,3,357,380562
52.144051,10,0,0
52.144051,8,16,17056
52.144051,9,0,0
52.144051,5,0,0
52.144051,1,0,0
52.144051,4,0,0
52.144051,6,0,0
52.144051,7,0,0
52.144051,2,0,0
52.144051,3,364,388024
53.16556,10,0,0
53.16556,8,17,18122
53.16556,9,0,0
53.16556,5,0,0
53.16556,1,0,0
53.16556,4,0,0
53.16556,6,0,0
53.16556,7,0,0
53.16556,2,0,0
53.16556,3,371,395486
54.1877,10,0,0
54.1877,8,17,18122
54.1877,9,0,0
54.1877,5,0,0
54.1877,1,0,0
54.1877,4,0,0
54.1877,6,0,0
54.1877,7,0,0
54.1877,2,0,0
54.1877,3,378,402948
55.203715,10,0,0
55.203715,8,17,18122
55.203715,9,0,0
55.203715,5,0,0
55.203715,1,0,0
55.203715,4,0,0
55.203715,6,0,0
55.203715,7,0,0
55.203715,2,0,0
55.203715,3,386,411476
56.229026,10,0,0
56.229026,8,18,19188
56.229026,9,0,0
56.229026,5,0,0
56.229026,1,0,0
56.229026,4,0,0
56.229026,6,0,0
56.229026,7,0,0
56.229026,2,0,0
56.229026,3,393,418938
57.242621,10,0,0
57.242621,8,18,19188
57.242621,9,0,0
57.242621,5,0,0
57.242621,1,0,0
57.242621,4,0,0
57.242621,6,0,0
57.242621,7,0,0
57.242621,2,0,0
57.242621,3,400,426400
58.249284,10,0,0
58.249284,8,18,19188
58.249284,9,0,0
58.249284,5,0,0
58.249284,1,0,0
58.249284,4,0,0
58.249284,6,0,0
58.249284,7,0,0
58.249284,2,0,0
58.249284,3,407,433862
59.276709,10,0,0
59.276709,8,18,19188
59.276709,9,0,0
59.276709,5,0,0
59.276709,1,0,0
59.276709,4,0,0
59.276709,6,0,0
59.276709,7,0,0
59.276709,2,0,0
59.276709,3,414,441324
60.292706,10,0,0
60.292706,8,19,20254
60.292706,9,0,0
60.292706,5,0,0
60.292706,1,0,0
60.292706,4,0,0
60.292706,6,0,0
60.292706,7,0,0
60.292706,2,0,0
60.292706,3,421,448786
61.322953,10,0,0
61.322953,8,19,20254
61.322953,9,0,0
61.322953,5,0,0
61.322953,1,0,0
61.322953,4,0,0
61.322953,6,0,0
61.322953,7,0,0
61.322953,2,0,0
61.322953,3,429,457314
62.353557,10,0,0
62.353557,8,19,20254
62.353557,9,0,0
62.353557,5,0,0
62.353557,1,0,0
62.353557,4,0,0
62.353557,6,0,0
62.353557,7,0,0
62.353557,2,0,0
62.353557,3,436,464776
63.388567,10,0,0
63.388567,8,20,21320
63.388567,9,0,0
63.388567,5,0,0
63.388567,1,0,0
63.388567,4,0,0
63.388567,6,0,0
63.388567,7,0,0
63.388567,2,0,0
63.388567,3,443,472238
64.398063,10,0,0
64.398063,8,20,21320
64.398063,9,0,0
64.398063,5,0,0
64.398063,1,0,0
64.398063,4,0,0
64.398063,6,0,0
64.398063,7,0,0
64.398063,2,0,0
64.398063,3,450,479700
65.407469,10,0,0
65.407469,8,20,21320
65.407469,9,0,0
65.407469,5,0,0
65.407469,1,0,0
65.407469,4,0,0
65.407469,6,0,0
65.407469,7,0,0
65.407469,2,0,0
65.407469,3,457,487162
66.436698,10,0,0
66.436698,8,21,22386
66.436698,9,0,0
66.436698,5,0,0
66.436698,1,0,0
66.436698,4,0,0
66.436698,6,0,0
66.436698,7,0,0
66.436698,2,0,0
66.436698,3,465,495690
67.446489,10,0,0
67.446489,8,21,22386
67.446489,9,0,0
67.446489,5,0,0
67.446489,1,0,0
67.446489,4,0,0
67.446489,6,0,0
67.446489,7,0,0
67.446489,2,0,0
67.446489,3,472,503152
68.462554,10,0,0
68.462554,8,21,22386
68.462554,9,0,0
68.462554,5,0,0
68.462554,1,0,0
68.462554,4,0,0
68.462554,6,0,0
68.462554,7,0,0
68.462554,2,0,0
68.462554,3,479,510614
69.470513,10,0,0
69.470513,8,21,22386
69.470513,9,0,0
69.470513,5,0,0
69.470513,1,0,0
69.470513,4,0,0
69.470513,6,0,0
69.470513,7,0,0
69.470513,2,0,0
69.470513,3,486,518076
70.478602,10,0,0
70.478602,8,22,23452
70.478602,9,0,0
70.478602,5,0,0
70.478602,1,0,0
70.478602,4,0,0
70.478602,6,0,0
70.478602,7,0,0
70.478602,2,0,0
70.478602,3,493,525538
71.509641,10,0,0
71.509641,8,22,23452
71.509641,9,0,0
71.509641,5,0,0
71.509641,1,0,0
71.509641,4,0,0
71.509641,6,0,0
71.509641,7,0,0
71.509641,2,0,0
71.509641,3,500,533000
72.524272,10,0,0
72.524272,8,22,23452
72.524272,9,0,0
72.524272,5,0,0
72.524272,1,0,0
72.524272,4,0,0
72.524272,6,0,0
72.524272,7,0,0
72.524272,2,0,0
72.524272,3,500,533000
73.53567,10,0,0
73.53567,8,23,24518
73.53567,9,0,0
73.53567,5,0,0
73.53567,1,0,0
73.53567,4,0,0
73.53567,6,0,0
73.53567,7,0,0
73.53567,2,0,0
73.53567,3,500,533000
74.543275,10,0,0
74.543275,8,23,24518
74.543275,9,0,0
74.543275,5,0,0
74.543275,1,0,0
74.543275,4,0,0
74.543275,6,0,0
74.543275,7,0,0
74.543275,2,0,0
74.543275,3,500,533000
75.550587,10,0,0
75.550587,8,23,24518
75.550587,9,0,0
75.550587,5,0,0
75.550587,1,0,0
75.550587,4,0,0
75.550587,6,0,0
75.550587,7,0,0
75.550587,2,0,0
75.550587,3,500,533000
76.557762,10,0,0
76.557762,8,23,24518
76.557762,9,0,0
76.557762,5,0,0
76.557762,1,0,0
76.557762,4,0,0
76.557762,6,0,0
76.557762,7,0,0
76.557762,2,0,0
76.557762,3,500,533000
77.565294,10,0,0
77.565294,8,24,25584
77.565294,9,0,0
77.565294,5,0,0
77.565294,1,0,0
77.565294,4,0,0
77.565294,6,0,0
77.565294,7,0,0
77.565294,2,0,0
77.565294,3,500,533000
78.602321,10,0,0
78.602321,8,24,25584
78.602321,9,0,0
78.602321,5,0,0
78.602321,1,0,0
78.602321,4,0,0
78.602321,6,0,0
78.602321,7,0,0
78.602321,2,0,0
78.602321,3,500,533000
79.632076,10,0,0
79.632076,8,24,25584
79.632076,9,0,0
79.632076,5,0,0
79.632076,1,0,0
79.632076,4,0,0
79.632076,6,0,0
79.632076,7,0,0
79.632076,2,0,0
79.632076,3,500,533000
80.659719,10,0,0
80.659719,8,25,26650
80.659719,9,0,0
80.659719,5,0,0
80.659719,1,0,0
80.659719,4,0,0
80.659719,6,0,0
80.659719,7,0,0
80.659719,2,0,0
80.659719,3,500,533000
81.689879,10,0,0
81.689879,8,25,26650
81.689879,9,0,0
81.689879,5,0,0
81.689879,1,0,0
81.689879,4,0,0
81.689879,6,0,0
81.689879,7,0,0
81.689879,2,0,0
81.689879,3,500,533000
82.719061,10,0,0
82.719061,8,25,26650
82.719061,9,0,0
82.719061,5,0,0
82.719061,1,0,0
82.719061,4,0,0
82.719061,6,0,0
82.719061,7,0,0
82.719061,2,0,0
82.719061,3,500,533000
83.729312,10,0,0
83.729312,8,25,26650
83.729312,9,0,0
83.729312,5,0,0
83.729312,1,0,0
83.729312,4,0,0
83.729312,6,0,0
83.729312,7,0,0
83.729312,2,0,0
83.729312,3,500,533000
84.738251,10,0,0
84.738251,8,26,27716
84.738251,9,0,0
84.738251,5,0,0
84.738251,1,0,0
84.738251,4,0,0
84.738251,6,0,0
84.738251,7,0,0
84.738251,2,0,0
84.738251,3,500,533000
85.745141,10,0,0
85.745141,8,26,27716
85.745141,9,0,0
85.745141,5,0,0
85.745141,1,0,0
85.745141,4,0,0
85.745141,6,0,0
85.745141,7,0,0
85.745141,2,0,0
85.745141,3,500,533000
86.752876,10,0,0
86.752876,8,26,27716
86.752876,9,0,0
86.752876,5,0,0
86.752876,1,0,0
86.752876,4,0,0
86.752876,6,0,0
86.752876,7,0,0
86.752876,2,0,0
86.752876,3,500,533000
87.780956,10,0,0
87.780956,8,27,28782
87.780956,9,0,0
87.780956,5,0,0
87.780956,1,0,0
87.780956,4,0,0
87.780956,6,0,0
87.780956,7,0,0
87.780956,2,0,0
87.780956,3,500,533000
88.789927,10,0,0
88.789927,8,27,28782
88.789927,9,0,0
88.789927,5,0,0
88.789927,1,0,0
88.789927,4,0,0
88.789927,6,0,0
88.789927,7,0,0
88.789927,2,0,0
88.789927,3,500,533000
89.821751,10,0,0
89.821751,8,27,28782
89.821751,9,0,0
89.821751,5,0,0
89.821751,1,0,0
89.821751,4,0,0
89.821751,6,0,0
89.821751,7,0,0
89.821751,2,0,0
89.821751,3,500,533000
90.858023,10,0,0
90.858023,8,27,28782
90.858023,9,0,0
90.858023,5,0,0
90.858023,1,0,0
90.858023,4,0,0
90.858023,6,0,0
90.858023,7,0,0
90.858023,2,0,0
90.858023,3,500,533000
91.884494,10,0,0
91.884494,8,28,29848
91.884494,9,0,0
91.884494,5,0,0
91.884494,1,0,0
91.884494,4,0,0
91.884494,6,0,0
91.884494,7,0,0
91.884494,2,0,0
91.884494,3,500,533000
92.913709,10,0,0
92.913709,8,28,29848
92.913709,9,0,0
92.913709,5,0,0
92.913709,1,0,0
92.913709,4,0,0
92.913709,6,0,0
92.913709,7,0,0
92.913709,2,0,0
92.913709,3,500,533000
93.949866,10,0,0
93.949866,8,28,29848
93.949866,9,0,0
93.949866,5,0,0
93.949866,1,0,0
93.949866,4,0,0
93.949866,6,0,0
93.949866,7,0,0
93.949866,2,0,0
93.949866,3,500,533000
94.956695,10,0,0
94.956695,8,29,30914
94.956695,9,0,0
94.956695,5,0,0
94.956695,1,0,0
94.956695,4,0,0
94.956695,6,0,0
94.956695,7,0,0
94.956695,2,0,0
94.956695,3,500,533000
95.964468,10,0,0
95.964468,8,29,30914
95.964468,9,0,0
95.964468,5,0,0
95.964468,1,0,0
95.964468,4,0,0
95.964468,6,0,0
95.964468,7,0,0
95.964468,2,0,0
95.964468,3,500,533000
96.971488,10,0,0
96.971488,8,29,30914
96.971488,9,0,0
96.971488,5,0,0
96.971488,1,0,0
96.971488,4,0,0
96.971488,6,0,0
96.971488,7,0,0
96.971488,2,0,0
96.971488,3,500,533000
97.979276,10,0,0
97.979276,8,29,30914
97.979276,9,0,0
97.979276,5,0,0
97.979276,1,0,0
97.979276,4,0,0
97.979276,6,0,0
97.979276,7,0,0
97.979276,2,0,0
97.979276,3,500,533000
99.010345,10,0,0
99.010345,8,30,31980
99.010345,9,0,0
99.010345,5,0,0
99.010345,1,0,0
99.010345,4,0,0
99.010345,6,0,0
99.010345,7,0,0
99.010345,2,0,0
99.010345,3,500,533000
100.040668,10,0,0
100.040668,8,30,31980
100.040668,9,0,0
100.040668,5,0,0
100.040668,1,0,0
100.040668,4,0,0
100.040668,6,0,0
100.040668,7,0,0
100.040668,2,0,0
100.040668,3,500,533000
101.070084,10,0,0
101.070084,8,30,31980
101.070084,9,0,0
101.070084,5,0,0
101.070084,1,0,0
101.070084,4,0,0
101.070084,6,0,0
101.070084,7,0,0
101.070084,2,0,0
101.070084,3,500,533000
102.099631,10,0,0
102.099631,8,31,33046
102.099631,9,0,0
102.099631,5,0,0
102.099631,1,0,0
102.099631,4,0,0
102.099631,6,0,0
102.099631,7,0,0
102.099631,2,0,0
102.099631,3,500,533000
103.126556,10,0,0
103.126556,8,31,33046
103.126556,9,0,0
103.126556,5,0,0
103.126556,1,0,0
103.126556,4,0,0
103.126556,6,0,0
103.126556,7,0,0
103.126556,2,0,0
103.126556,3,500,533000
104.156412,10,0,0
104.156412,8,31,33046
104.156412,9,0,0
104.156412,5,0,0
104.156412,1,0,0
104.156412,4,0,0
104.156412,6,0,0
104.156412,7,0,0
104.156412,2,0,0
104.156412,3,500,533000
105.189547,10,0,0
105.189547,8,31,33046
105.189547,9,0,0
105.189547,5,0,0
105.189547,1,0,0
105.189547,4,0,0
105.189547,6,0,0
105.189547,7,0,0
105.189547,2,0,0
105.189547,3,500,533000
106.222214,10,0,0
106.222214,8,32,34112
106.222214,9,0,0
106.222214,5,0,0
106.222214,1,0,0
106.222214,4,0,0
106.222214,6,0,0
106.222214,7,0,0
106.222214,2,0,0
106.222214,3,500,533000
107.238199,10,0,0
107.238199,8,32,34112
107.238199,9,0,0
107.238199,5,0,0
107.238199,1,0,0
107.238199,4,0,0
107.238199,6,0,0
107.238199,7,0,0
107.238199,2,0,0
107.238199,3,500,533000
108.262415,10,0,0
108.262415,8,32,34112
108.262415,9,0,0
108.262415,5,0,0
108.262415,1,0,0
108.262415,4,0,0
108.262415,6,0,0
108.262415,7,0,0
108.262415,2,0,0
108.262415,3,500,533000
109.278073,10,0,0
109.278073,8,33,35178
109.278073,9,0,0
109.278073,5,0,0
109.278073,1,0,0
109.278073,4,0,0
109.278073,6,0,0
109.278073,7,0,0
109.278073,2,0,0
109.278073,3,500,533000
110.310097,10,0,0
110.310097,8,33,35178
110.310097,9,0,0
110.310097,5,0,0
110.310097,1,0,0
110.310097,4,0,0
110.310097,6,0,0
110.310097,7,0,0
110.310097,2,0,0
110.310097,3,500,533000
111.342224,10,0,0
111.342224,8,33,35178
111.342224,9,0,0
111.342224,5,0,0
111.342224,1,0,0
111.342224,4,0,0
111.342224,6,0,0
111.342224,7,0,0
111.342224,2,0,0
111.342224,3,500,533000
112.363432,10,0,0
112.363432,8,33,35178
112.363432,9,0,0
112.363432,5,0,0
112.363432,1,0,0
112.363432,4,0,0
112.363432,6,0,0
112.363432,7,0,0
112.363432,2,0,0
112.363432,3,500,533000
113.378431,10,0,0
113.378431,8,34,36244
113.378431,9,0,0
113.378431,5,0,0
113.378431,1,0,0
113.378431,4,0,0
113.378431,6,0,0
113.378431,7,0,0
113.378431,2,0,0
113.378431,3,500,533000
114.395734,10,0,0
114.395734,8,34,36244
114.395734,9,0,0
114.395734,5,0,0
114.395734,1,0,0
114.395734,4,0,0
114.395734,6,0,0
114.395734,7,0,0
114.395734,2,0,0
114.395734,3,500,533000
115.429096,10,0,0
115.429096,8,34,36244
115.429096,9,0,0
115.429096,5,0,0
115.429096,1,0,0
115.429096,4,0,0
115.429096,6,0,0
115.429096,7,0,0
115.429096,2,0,0
115.429096,3,500,533000
116.44307,10,0,0
116.44307,8,35,37310
116.44307,9,0,0
116.44307,5,0,0
116.44307,1,0,0
116.44307,4,0,0
116.44307,6,0,0
116.44307,7,0,0
116.44307,2,0,0
116.44307,3,500,533000
117.451911,10,0,0
117.451911,8,35,37310
117.451911,9,0,0
117.451911,5,0,0
117.451911,1,0,0
117.451911,4,0,0
117.451911,6,0,0
117.451911,7,0,0
117.451911,2,0,0
117.451911,3,500,533000
118.466067,10,0,0
118.466067,8,35,37310
118.466067,9,0,0
118.466067,5,0,0
118.466067,1,0,0
118.466067,4,0,0
118.466067,6,0,0
118.466067,7,0,0
118.466067,2,0,0
118.466067,3,500,533000
119.474819,10,0,0
119.474819,8,35,37310
119.474819,9,0,0
119.474819,5,0,0
119.474819,1,0,0
119.474819,4,0,0
119.474819,6,0,0
119.474819,7,0,0
119.474819,2,0,0
119.474819,3,500,533000
120.490779,10,0,0
120.490779,8,36,38376
120.490779,9,0,0
120.490779,5,0,0
120.490779,1,0,0
120.490779,4,0,0
120.490779,6,0,0
120.490779,7,0,0
120.490779,2,0,0
120.490779,3,500,533000
121.506845,10,0,0
121.506845,8,36,38376
121.506845,9,0,0
121.506845,5,0,0
121.506845,1,0,0
121.506845,4,0,0
121.506845,6,0,0
121.506845,7,0,0
121.506845,2,0,0
121.506845,3,500,533000
122.536896,10,0,0
122.536896,8,36,38376
122.536896,9,0,0
122.536896,5,0,0
122.536896,1,0,0
122.536896,4,0,0
122.536896,6,0,0
122.536896,7,0,0
122.536896,2,0,0
122.536896,3,500,533000
123.563994,10,0,0
123.563994,8,37,39442
123.563994,9,0,0
123.563994,5,0,0
123.563994,1,0,0
123.563994,4,0,0
123.563994,6,0,0
123.563994,7,0,0
123.563994,2,0,0
123.563994,3,500,533000
124.57959,10,0,0
124.57959,8,37,39442
124.57959,9,0,0
124.57959,5,0,0
124.57959,1,0,0
124.57959,4,0,0
124.57959,6,0,0
124.57959,7,0,0
124.57959,2,0,0
124.57959,3,500,533000
125.592364,10,0,0
125.592364,8,37,39442
125.592364,9,0,0
125.592364,5,0,0
125.592364,1,0,0
125.592364,4,0,0
125.592364,6,0,0
125.592364,7,0,0
125.592364,2,0,0
125.592364,3,500,533000
126.619438,10,0,0
126.619438,8,37,39442
126.619438,9,0,0
126.619438,5,0,0
126.619438,1,0,0
126.619438,4,0,0
126.619438,6,0,0
126.619438,7,0,0
