timestamp,handle,packets,bytes,qlen,drops
2021-01-26 04:49:47.845737,1:,5,294,0,0
2021-01-26 04:49:47.845737,122:,0,0,0,0
2021-01-26 04:49:47.845737,124:,0,0,0,0
2021-01-26 04:49:47.845737,113:,0,0,0,0
2021-01-26 04:49:47.845737,111:,0,0,0,0
2021-01-26 04:49:47.845737,12:,0,0,0,0
2021-01-26 04:49:47.845737,121:,0,0,0,0
2021-01-26 04:49:47.845737,123:,0,0,0,0
2021-01-26 04:49:47.845737,112:,0,0,0,0
2021-01-26 04:49:47.845737,114:,3,210,0,0
2021-01-26 04:49:47.845737,11:,3,210,0,0
2021-01-26 04:49:49.854598,1:,5,294,0,0
2021-01-26 04:49:49.854598,122:,0,0,0,0
2021-01-26 04:49:49.854598,124:,0,0,0,0
2021-01-26 04:49:49.854598,113:,0,0,0,0
2021-01-26 04:49:49.854598,111:,0,0,0,0
2021-01-26 04:49:49.854598,12:,0,0,0,0
2021-01-26 04:49:49.854598,121:,0,0,0,0
2021-01-26 04:49:49.854598,123:,0,0,0,0
2021-01-26 04:49:49.854598,112:,0,0,0,0
2021-01-26 04:49:49.854598,114:,3,210,0,0
2021-01-26 04:49:49.854598,11:,3,210,0,0
2021-01-26 04:49:51.864502,1:,5,294,0,0
2021-01-26 04:49:51.864502,122:,0,0,0,0
2021-01-26 04:49:51.864502,124:,0,0,0,0
2021-01-26 04:49:51.864502,113:,0,0,0,0
2021-01-26 04:49:51.864502,111:,0,0,0,0
2021-01-26 04:49:51.864502,12:,0,0,0,0
2021-01-26 04:49:51.864502,121:,0,0,0,0
2021-01-26 04:49:51.864502,123:,0,0,0,0
2021-01-26 04:49:51.864502,112:,0,0,0,0
2021-01-26 04:49:51.864502,114:,3,210,0,0
2021-01-26 04:49:51.864502,11:,3,210,0,0
2021-01-26 04:49:53.879622,1:,5,294,0,0
2021-01-26 04:49:53.879622,122:,0,0,0,0
2021-01-26 04:49:53.879622,124:,0,0,0,0
2021-01-26 04:49:53.879622,113:,0,0,0,0
2021-01-26 04:49:53.879622,111:,0,0,0,0
2021-01-26 04:49:53.879622,12:,0,0,0,0
2021-01-26 04:49:53.879622,121:,0,0,0,0
2021-01-26 04:49:53.879622,123:,0,0,0,0
2021-01-26 04:49:53.879622,112:,0,0,0,0
2021-01-26 04:49:53.879622,114:,3,210,0,0
2021-01-26 04:49:53.879622,11:,3,210,0,0
2021-01-26 04:49:55.976490,1:,5,294,0,0
2021-01-26 04:49:55.976490,122:,0,0,0,0
2021-01-26 04:49:55.976490,124:,0,0,0,0
2021-01-26 04:49:55.976490,113:,0,0,0,0
2021-01-26 04:49:55.976490,111:,0,0,0,0
2021-01-26 04:49:55.976490,12:,0,0,0,0
2021-01-26 04:49:55.976490,121:,0,0,0,0
2021-01-26 04:49:55.976490,123:,0,0,0,0
2021-01-26 04:49:55.976490,112:,0,0,0,0
2021-01-26 04:49:55.976490,114:,3,210,0,0
2021-01-26 04:49:55.976490,11:,3,210,0,0
2021-01-26 04:49:57.981602,1:,5,294,0,0
2021-01-26 04:49:57.981602,122:,0,0,0,0
2021-01-26 04:49:57.981602,124:,0,0,0,0
2021-01-26 04:49:57.981602,113:,0,0,0,0
2021-01-26 04:49:57.981602,111:,0,0,0,0
2021-01-26 04:49:57.981602,12:,0,0,0,0
2021-01-26 04:49:57.981602,121:,0,0,0,0
2021-01-26 04:49:57.981602,123:,0,0,0,0
2021-01-26 04:49:57.981602,112:,0,0,0,0
2021-01-26 04:49:57.981602,114:,3,210,0,0
2021-01-26 04:49:57.981602,11:,3,210,0,0
2021-01-26 04:49:59.995480,1:,24,20548,981,0
2021-01-26 04:49:59.995480,122:,1,1066,99,0
2021-01-26 04:49:59.995480,124:,0,0,200,0
2021-01-26 04:49:59.995480,113:,0,0,100,0
2021-01-26 04:49:59.995480,111:,2,2132,98,0
2021-01-26 04:49:59.995480,12:,16,17056,484,0
2021-01-26 04:49:59.995480,121:,15,15990,85,0
2021-01-26 04:49:59.995480,123:,0,0,100,0
2021-01-26 04:49:59.995480,112:,1,1066,99,0
2021-01-26 04:49:59.995480,114:,3,210,200,0
2021-01-26 04:49:59.995480,11:,6,3408,497,0
2021-01-26 04:50:02.016068,1:,38,35472,967,0
2021-01-26 04:50:02.016068,122:,1,1066,99,0
2021-01-26 04:50:02.016068,124:,0,0,200,0
2021-01-26 04:50:02.016068,113:,0,0,100,0
2021-01-26 04:50:02.016068,111:,2,2132,98,0
2021-01-26 04:50:02.016068,12:,30,31980,470,0
2021-01-26 04:50:02.016068,121:,29,30914,71,0
2021-01-26 04:50:02.016068,123:,0,0,100,0
2021-01-26 04:50:02.016068,112:,1,1066,99,0
2021-01-26 04:50:02.016068,114:,3,210,200,0
2021-01-26 04:50:02.016068,11:,6,3408,497,0
2021-01-26 04:50:04.034297,1:,53,51462,954,0
2021-01-26 04:50:04.034297,122:,1,1066,99,0
2021-01-26 04:50:04.034297,124:,0,0,200,0
2021-01-26 04:50:04.034297,113:,0,0,100,0
2021-01-26 04:50:04.034297,111:,3,3198,97,0
2021-01-26 04:50:04.034297,12:,44,46904,456,0
2021-01-26 04:50:04.034297,121:,43,45838,57,0
2021-01-26 04:50:04.034297,123:,0,0,100,0
2021-01-26 04:50:04.034297,112:,1,1066,99,0
2021-01-26 04:50:04.034297,114:,3,210,202,0
2021-01-26 04:50:04.034297,11:,7,4474,498,0
2021-01-26 04:50:06.054145,1:,67,66386,944,0
2021-01-26 04:50:06.054145,122:,1,1066,99,0
2021-01-26 04:50:06.054145,124:,0,0,200,0
2021-01-26 04:50:06.054145,113:,0,0,100,0
2021-01-26 04:50:06.054145,111:,3,3198,97,0
2021-01-26 04:50:06.054145,12:,58,61828,442,0
2021-01-26 04:50:06.054145,121:,57,60762,43,0
2021-01-26 04:50:06.054145,123:,0,0,100,0
2021-01-26 04:50:06.054145,112:,1,1066,99,0
2021-01-26 04:50:06.054145,114:,3,210,206,0
2021-01-26 04:50:06.054145,11:,7,4474,502,0
2021-01-26 04:50:08.074463,1:,82,82376,929,0
2021-01-26 04:50:08.074463,122:,1,1066,99,0
2021-01-26 04:50:08.074463,124:,0,0,200,0
2021-01-26 04:50:08.074463,113:,0,0,100,0
2021-01-26 04:50:08.074463,111:,4,4264,96,0
2021-01-26 04:50:08.074463,12:,72,76752,428,0
2021-01-26 04:50:08.074463,121:,71,75686,29,0
2021-01-26 04:50:08.074463,123:,0,0,100,0
2021-01-26 04:50:08.074463,112:,1,1066,99,0
2021-01-26 04:50:08.074463,114:,3,210,206,0
2021-01-26 04:50:08.074463,11:,8,5540,501,0
2021-01-26 04:50:10.084622,1:,97,98366,914,0
2021-01-26 04:50:10.084622,122:,1,1066,99,0
2021-01-26 04:50:10.084622,124:,0,0,200,0
2021-01-26 04:50:10.084622,113:,0,0,100,0
2021-01-26 04:50:10.084622,111:,4,4264,96,0
2021-01-26 04:50:10.084622,12:,87,92742,413,0
2021-01-26 04:50:10.084622,121:,86,91676,14,0
2021-01-26 04:50:10.084622,123:,0,0,100,0
2021-01-26 04:50:10.084622,112:,1,1066,99,0
2021-01-26 04:50:10.084622,114:,3,210,206,0
2021-01-26 04:50:10.084622,11:,8,5540,501,0
2021-01-26 04:50:12.099909,1:,112,114356,899,0
2021-01-26 04:50:12.099909,122:,1,1066,99,0
2021-01-26 04:50:12.099909,124:,0,0,200,0
2021-01-26 04:50:12.099909,113:,0,0,100,0
2021-01-26 04:50:12.099909,111:,5,5330,95,0
2021-01-26 04:50:12.099909,12:,101,107666,399,0
2021-01-26 04:50:12.099909,121:,100,106600,0,0
2021-01-26 04:50:12.099909,123:,0,0,100,0
2021-01-26 04:50:12.099909,112:,1,1066,99,0
2021-01-26 04:50:12.099909,114:,3,210,206,0
2021-01-26 04:50:12.099909,11:,9,6606,500,0
2021-01-26 04:50:14.146145,1:,127,130346,884,0
2021-01-26 04:50:14.146145,122:,15,15990,85,0
2021-01-26 04:50:14.146145,124:,0,0,200,0
2021-01-26 04:50:14.146145,113:,0,0,100,0
2021-01-26 04:50:14.146145,111:,6,6396,94,0
2021-01-26 04:50:14.146145,12:,115,122590,385,0
2021-01-26 04:50:14.146145,121:,100,106600,0,0
2021-01-26 04:50:14.146145,123:,0,0,100,0
2021-01-26 04:50:14.146145,112:,1,1066,99,0
2021-01-26 04:50:14.146145,114:,3,210,206,0
2021-01-26 04:50:14.146145,11:,10,7672,499,0
2021-01-26 04:50:16.161936,1:,141,145270,870,0
2021-01-26 04:50:16.161936,122:,29,30914,71,0
2021-01-26 04:50:16.161936,124:,0,0,200,0
2021-01-26 04:50:16.161936,113:,0,0,100,0
2021-01-26 04:50:16.161936,111:,6,6396,94,0
