duration_in_secs,meter_id,packets,bytes
64.167436,10,0,0
64.167436,8,0,0
64.167436,9,0,0
64.167436,5,0,0
64.167436,1,0,0
64.167436,4,0,0
64.167436,6,0,0
64.167436,7,38,40508
64.167436,2,500,533000
64.167436,3,0,0
65.176854,10,0,0
65.176854,8,0,0
65.176854,9,0,0
65.176854,5,0,0
65.176854,1,0,0
65.176854,4,0,0
65.176854,6,0,0
65.176854,7,38,40508
65.176854,2,500,533000
65.176854,3,0,0
66.217277,10,0,0
66.217277,8,0,0
66.217277,9,0,0
66.217277,5,0,0
66.217277,1,0,0
66.217277,4,0,0
66.217277,6,0,0
66.217277,7,39,41574
66.217277,2,500,533000
66.217277,3,0,0
67.249833,10,0,0
67.249833,8,0,0
67.249833,9,0,0
67.249833,5,0,0
67.249833,1,0,0
67.249833,4,0,0
67.249833,6,0,0
67.249833,7,39,41574
67.249833,2,500,533000
67.249833,3,0,0
68.280544,10,0,0
68.280544,8,0,0
68.280544,9,0,0
68.280544,5,0,0
68.280544,1,0,0
68.280544,4,0,0
68.280544,6,0,0
68.280544,7,40,42640
68.280544,2,500,533000
68.280544,3,0,0
69.310447,10,0,0
69.310447,8,0,0
69.310447,9,0,0
69.310447,5,0,0
69.310447,1,0,0
69.310447,4,0,0
69.310447,6,0,0
69.310447,7,41,43706
69.310447,2,500,533000
69.310447,3,0,0
70.32587,10,0,0
70.32587,8,0,0
70.32587,9,0,0
70.32587,5,0,0
70.32587,1,0,0
70.32587,4,0,0
70.32587,6,0,0
70.32587,7,41,43706
70.32587,2,500,533000
70.32587,3,0,0
71.332731,10,0,0
71.332731,8,0,0
71.332731,9,0,0
71.332731,5,0,0
71.332731,1,0,0
71.332731,4,0,0
71.332731,6,0,0
71.332731,7,42,44772
71.332731,2,500,533000
71.332731,3,0,0
72.339816,10,0,0
72.339816,8,0,0
72.339816,9,0,0
72.339816,5,0,0
72.339816,1,0,0
72.339816,4,0,0
72.339816,6,0,0
72.339816,7,42,44772
72.339816,2,500,533000
72.339816,3,0,0
73.36691,10,0,0
73.36691,8,0,0
73.36691,9,0,0
73.36691,5,0,0
73.36691,1,0,0
73.36691,4,0,0
73.36691,6,0,0
73.36691,7,43,45838
73.36691,2,500,533000
73.36691,3,0,0
74.395792,10,0,0
74.395792,8,0,0
74.395792,9,0,0
74.395792,5,0,0
74.395792,1,0,0
74.395792,4,0,0
74.395792,6,0,0
74.395792,7,44,46904
74.395792,2,500,533000
74.395792,3,0,0
75.428418,10,0,0
75.428418,8,0,0
75.428418,9,0,0
75.428418,5,0,0
75.428418,1,0,0
75.428418,4,0,0
75.428418,6,0,0
75.428418,7,44,46904
75.428418,2,500,533000
75.428418,3,0,0
76.451051,10,0,0
76.451051,8,0,0
76.451051,9,0,0
76.451051,5,0,0
76.451051,1,0,0
76.451051,4,0,0
76.451051,6,0,0
76.451051,7,45,47970
76.451051,2,500,533000
76.451051,3,0,0
77.481576,10,0,0
77.481576,8,0,0
77.481576,9,0,0
77.481576,5,0,0
77.481576,1,0,0
77.481576,4,0,0
77.481576,6,0,0
77.481576,7,45,47970
77.481576,2,500,533000
77.481576,3,0,0
78.523834,10,0,0
78.523834,8,0,0
78.523834,9,0,0
78.523834,5,0,0
78.523834,1,0,0
78.523834,4,0,0
78.523834,6,0,0
78.523834,7,46,49036
78.523834,2,500,533000
78.523834,3,0,0
79.531008,10,0,0
79.531008,8,0,0
79.531008,9,0,0
79.531008,5,0,0
79.531008,1,0,0
79.531008,4,0,0
79.531008,6,0,0
79.531008,7,46,49036
79.531008,2,500,533000
79.531008,3,0,0
80.546603,10,0,0
80.546603,8,0,0
80.546603,9,0,0
80.546603,5,0,0
80.546603,1,0,0
80.546603,4,0,0
80.546603,6,0,0
80.546603,7,47,50102
80.546603,2,500,533000
80.546603,3,0,0
81.556191,10,0,0
81.556191,8,0,0
81.556191,9,0,0
81.556191,5,0,0
81.556191,1,0,0
81.556191,4,0,0
81.556191,6,0,0
81.556191,7,48,51168
81.556191,2,500,533000
81.556191,3,0,0
82.57085,10,0,0
82.57085,8,0,0
82.57085,9,0,0
82.57085,5,0,0
82.57085,1,0,0
82.57085,4,0,0
82.57085,6,0,0
82.57085,7,48,51168
82.57085,2,500,533000
82.57085,3,0,0
83.596915,10,0,0
83.596915,8,0,0
83.596915,9,0,0
83.596915,5,0,0
83.596915,1,0,0
83.596915,4,0,0
83.596915,6,0,0
83.596915,7,49,52234
83.596915,2,500,533000
83.596915,3,0,0
84.627014,10,0,0
84.627014,8,0,0
84.627014,9,0,0
84.627014,5,0,0
84.627014,1,0,0
84.627014,4,0,0
84.627014,6,0,0
84.627014,7,49,52234
84.627014,2,500,533000
84.627014,3,0,0
85.65503,10,0,0
85.65503,8,0,0
85.65503,9,0,0
85.65503,5,0,0
85.65503,1,0,0
85.65503,4,0,0
85.65503,6,0,0
85.65503,7,50,53300
85.65503,2,500,533000
85.65503,3,0,0
86.68281,10,0,0
86.68281,8,0,0
86.68281,9,0,0
86.68281,5,0,0
86.68281,1,0,0
86.68281,4,0,0
86.68281,6,0,0
86.68281,7,50,53300
86.68281,2,500,533000
86.68281,3,0,0
87.716528,10,0,0
87.716528,8,0,0
87.716528,9,0,0
87.716528,5,0,0
87.716528,1,0,0
87.716528,4,0,0
87.716528,6,0,0
87.716528,7,51,54366
87.716528,2,500,533000
87.716528,3,0,0
88.746103,10,0,0
88.746103,8,0,0
88.746103,9,0,0
88.746103,5,0,0
88.746103,1,0,0
88.746103,4,0,0
88.746103,6,0,0
88.746103,7,52,55432
88.746103,2,500,533000
88.746103,3,0,0
89.772302,10,0,0
89.772302,8,0,0
89.772302,9,0,0
89.772302,5,0,0
89.772302,1,0,0
89.772302,4,0,0
89.772302,6,0,0
89.772302,7,52,55432
89.772302,2,500,533000
89.772302,3,0,0
90.780008,10,0,0
90.780008,8,0,0
90.780008,9,0,0
90.780008,5,0,0
90.780008,1,0,0
90.780008,4,0,0
90.780008,6,0,0
90.780008,7,53,56498
90.780008,2,500,533000
90.780008,3,0,0
91.787541,10,0,0
91.787541,8,0,0
91.787541,9,0,0
91.787541,5,0,0
91.787541,1,0,0
91.787541,4,0,0
91.787541,6,0,0
91.787541,7,53,56498
91.787541,2,500,533000
91.787541,3,0,0
92.795041,10,0,0
92.795041,8,0,0
92.795041,9,0,0
92.795041,5,0,0
92.795041,1,0,0
92.795041,4,0,0
92.795041,6,0,0
92.795041,7,54,57564
92.795041,2,500,533000
92.795041,3,0,0
93.802173,10,0,0
93.802173,8,0,0
93.802173,9,0,0
93.802173,5,0,0
93.802173,1,0,0
93.802173,4,0,0
93.802173,6,0,0
93.802173,7,54,57564
93.802173,2,500,533000
93.802173,3,0,0
94.811301,10,0,0
94.811301,8,0,0
94.811301,9,0,0
94.811301,5,0,0
94.811301,1,0,0
94.811301,4,0,0
94.811301,6,0,0
94.811301,7,55,58630
94.811301,2,500,533000
94.811301,3,0,0
95.832136,10,0,0
95.832136,8,0,0
95.832136,9,0,0
95.832136,5,0,0
95.832136,1,0,0
95.832136,4,0,0
95.832136,6,0,0
95.832136,7,56,59696
95.832136,2,500,533000
95.832136,3,0,0
96.85125,10,0,0
96.85125,8,0,0
96.85125,9,0,0
96.85125,5,0,0
96.85125,1,0,0
96.85125,4,0,0
96.85125,6,0,0
96.85125,7,56,59696
96.85125,2,500,533000
96.85125,3,0,0
97.859397,10,0,0
97.859397,8,0,0
97.859397,9,0,0
97.859397,5,0,0
97.859397,1,0,0
97.859397,4,0,0
97.859397,6,0,0
97.859397,7,57,60762
97.859397,2,500,533000
97.859397,3,0,0
98.871221,10,0,0
98.871221,8,0,0
98.871221,9,0,0
98.871221,5,0,0
98.871221,1,0,0
98.871221,4,0,0
98.871221,6,0,0
98.871221,7,57,60762
98.871221,2,500,533000
98.871221,3,0,0
99.879381,10,0,0
99.879381,8,0,0
99.879381,9,0,0
99.879381,5,0,0
99.879381,1,0,0
99.879381,4,0,0
99.879381,6,0,0
99.879381,7,58,61828
99.879381,2,500,533000
99.879381,3,0,0
100.888121,10,0,0
100.888121,8,0,0
100.888121,9,0,0
100.888121,5,0,0
100.888121,1,0,0
100.888121,4,0,0
100.888121,6,0,0
100.888121,7,58,61828
100.888121,2,500,533000
100.888121,3,0,0
101.921429,10,0,0
101.921429,8,0,0
101.921429,9,0,0
101.921429,5,0,0
101.921429,1,0,0
101.921429,4,0,0
101.921429,6,0,0
101.921429,7,59,62894
101.921429,2,500,533000
101.921429,3,0,0
102.944765,10,0,0
102.944765,8,0,0
102.944765,9,0,0
102.944765,5,0,0
102.944765,1,0,0
102.944765,4,0,0
102.944765,6,0,0
102.944765,7,60,63960
102.944765,2,500,533000
102.944765,3,0,0
103.980369,10,0,0
103.980369,8,0,0
103.980369,9,0,0
103.980369,5,0,0
103.980369,1,0,0
103.980369,4,0,0
103.980369,6,0,0
103.980369,7,60,63960
103.980369,2,500,533000
103.980369,3,0,0
105.010908,10,0,0
105.010908,8,0,0
105.010908,9,0,0
105.010908,5,0,0
105.010908,1,0,0
105.010908,4,0,0
105.010908,6,0,0
105.010908,7,61,65026
105.010908,2,500,533000
105.010908,3,0,0
106.042335,10,0,0
106.042335,8,0,0
106.042335,9,0,0
106.042335,5,0,0
106.042335,1,0,0
106.042335,4,0,0
106.042335,6,0,0
106.042335,7,61,65026
106.042335,2,500,533000
106.042335,3,0,0
107.071748,10,0,0
107.071748,8,0,0
107.071748,9,0,0
107.071748,5,0,0
107.071748,1,0,0
107.071748,4,0,0
107.071748,6,0,0
107.071748,7,62,66092
107.071748,2,500,533000
107.071748,3,0,0
108.098968,10,0,0
108.098968,8,0,0
108.098968,9,0,0
108.098968,5,0,0
108.098968,1,0,0
108.098968,4,0,0
108.098968,6,0,0
108.098968,7,62,66092
108.098968,2,500,533000
108.098968,3,0,0
109.130725,10,0,0
109.130725,8,0,0
109.130725,9,0,0
109.130725,5,0,0
109.130725,1,0,0
109.130725,4,0,0
109.130725,6,0,0
109.130725,7,63,67158
109.130725,2,500,533000
109.130725,3,0,0
110.162706,10,0,0
110.162706,8,0,0
110.162706,9,0,0
110.162706,5,0,0
110.162706,1,0,0
110.162706,4,0,0
110.162706,6,0,0
110.162706,7,64,68224
110.162706,2,500,533000
110.162706,3,0,0
111.190678,10,0,0
111.190678,8,0,0
111.190678,9,0,0
111.190678,5,0,0
111.190678,1,0,0
111.190678,4,0,0
111.190678,6,0,0
111.190678,7,64,68224
111.190678,2,500,533000
111.190678,3,0,0
112.207039,10,0,0
112.207039,8,0,0
112.207039,9,0,0
112.207039,5,0,0
112.207039,1,0,0
112.207039,4,0,0
112.207039,6,0,0
112.207039,7,65,69290
112.207039,2,500,533000
112.207039,3,0,0
113.236331,10,0,0
113.236331,8,0,0
113.236331,9,0,0
113.236331,5,0,0
113.236331,1,0,0
113.236331,4,0,0
113.236331,6,0,0
113.236331,7,65,69290
113.236331,2,500,533000
113.236331,3,0,0
114.265757,10,0,0
114.265757,8,0,0
114.265757,9,0,0
114.265757,5,0,0
114.265757,1,0,0
114.265757,4,0,0
114.265757,6,0,0
114.265757,7,66,70356
114.265757,2,500,533000
114.265757,3,0,0
115.297358,10,0,0
115.297358,8,0,0
115.297358,9,0,0
115.297358,5,0,0
115.297358,1,0,0
115.297358,4,0,0
115.297358,6,0,0
115.297358,7,67,71422
115.297358,2,500,533000
115.297358,3,0,0
116.328403,10,0,0
116.328403,8,0,0
116.328403,9,0,0
116.328403,5,0,0
116.328403,1,0,0
116.328403,4,0,0
116.328403,6,0,0
116.328403,7,67,71422
116.328403,2,500,533000
116.328403,3,0,0
117.356709,10,0,0
117.356709,8,0,0
117.356709,9,0,0
117.356709,5,0,0
117.356709,1,0,0
117.356709,4,0,0
117.356709,6,0,0
117.356709,7,68,72488
117.356709,2,500,533000
117.356709,3,0,0
118.384158,10,0,0
118.384158,8,0,0
118.384158,9,0,0
118.384158,5,0,0
118.384158,1,0,0
118.384158,4,0,0
118.384158,6,0,0
118.384158,7,68,72488
118.384158,2,500,533000
118.384158,3,0,0
119.398628,10,0,0
119.398628,8,0,0
119.398628,9,0,0
119.398628,5,0,0
119.398628,1,0,0
119.398628,4,0,0
119.398628,6,0,0
119.398628,7,69,73554
119.398628,2,500,533000
119.398628,3,0,0
120.424834,10,0,0
120.424834,8,0,0
120.424834,9,0,0
120.424834,5,0,0
120.424834,1,0,0
120.424834,4,0,0
120.424834,6,0,0
120.424834,7,69,73554
120.424834,2,500,533000
120.424834,3,0,0
121.45238,10,0,0
121.45238,8,0,0
121.45238,9,0,0
121.45238,5,0,0
121.45238,1,0,0
121.45238,4,0,0
121.45238,6,0,0
121.45238,7,70,74620
121.45238,2,500,533000
121.45238,3,0,0
122.48106,10,0,0
122.48106,8,0,0
122.48106,9,0,0
122.48106,5,0,0
122.48106,1,0,0
122.48106,4,0,0
122.48106,6,0,0
122.48106,7,71,75686
122.48106,2,500,533000
122.48106,3,0,0
123.515107,10,0,0
123.515107,8,0,0
123.515107,9,0,0
123.515107,5,0,0
123.515107,1,0,0
123.515107,4,0,0
123.515107,6,0,0
123.515107,7,71,75686
123.515107,2,500,533000
123.515107,3,0,0
124.530677,10,0,0
124.530677,8,0,0
124.530677,9,0,0
124.530677,5,0,0
124.530677,1,0,0
124.530677,4,0,0
124.530677,6,0,0
124.530677,7,72,76752
124.530677,2,500,533000
124.530677,3,0,0
125.562022,10,0,0
125.562022,8,0,0
125.562022,9,0,0
125.562022,5,0,0
125.562022,1,0,0
125.562022,4,0,0
125.562022,6,0,0
125.562022,7,72,76752
125.562022,2,500,533000
125.562022,3,0,0
126.569844,10,0,0
126.569844,8,0,0
126.569844,9,0,0
126.569844,5,0,0
126.569844,1,0,0
