timestamp,handle,packets,bytes,qlen,drops
2021-01-26 05:26:50.022046,113:,1,1066,100,0
2021-01-26 05:26:50.022046,111:,3,3198,97,0
2021-01-26 05:26:50.022046,12:,64,68224,436,0
2021-01-26 05:26:50.022046,121:,63,67158,37,0
2021-01-26 05:26:50.022046,123:,0,0,100,0
2021-01-26 05:26:50.022046,112:,1,1066,99,0
2021-01-26 05:26:50.022046,114:,4,224,207,0
2021-01-26 05:26:50.022046,11:,8,4488,503,0
2021-01-26 05:26:52.027700,1:,80,81240,931,0
2021-01-26 05:26:52.027700,122:,1,1066,99,0
2021-01-26 05:26:52.027700,124:,0,0,200,0
2021-01-26 05:26:52.027700,113:,1,1066,100,0
2021-01-26 05:26:52.027700,111:,4,4264,96,0
2021-01-26 05:26:52.027700,12:,71,75686,429,0
2021-01-26 05:26:52.027700,121:,70,74620,30,0
2021-01-26 05:26:52.027700,123:,0,0,100,0
2021-01-26 05:26:52.027700,112:,1,1066,99,0
2021-01-26 05:26:52.027700,114:,4,224,207,0
2021-01-26 05:26:52.027700,11:,9,5554,502,0
2021-01-26 05:26:54.041993,1:,87,88702,924,0
2021-01-26 05:26:54.041993,122:,1,1066,99,0
2021-01-26 05:26:54.041993,124:,0,0,200,0
2021-01-26 05:26:54.041993,113:,1,1066,100,0
2021-01-26 05:26:54.041993,111:,4,4264,96,0
2021-01-26 05:26:54.041993,12:,78,83148,422,0
2021-01-26 05:26:54.041993,121:,77,82082,23,0
2021-01-26 05:26:54.041993,123:,0,0,100,0
2021-01-26 05:26:54.041993,112:,1,1066,99,0
2021-01-26 05:26:54.041993,114:,4,224,207,0
2021-01-26 05:26:54.041993,11:,9,5554,502,0
2021-01-26 05:26:56.065357,1:,94,96164,917,0
2021-01-26 05:26:56.065357,122:,1,1066,99,0
2021-01-26 05:26:56.065357,124:,0,0,200,0
2021-01-26 05:26:56.065357,113:,1,1066,100,0
2021-01-26 05:26:56.065357,111:,4,4264,96,0
2021-01-26 05:26:56.065357,12:,85,90610,415,0
2021-01-26 05:26:56.065357,121:,84,89544,16,0
2021-01-26 05:26:56.065357,123:,0,0,100,0
2021-01-26 05:26:56.065357,112:,1,1066,99,0
2021-01-26 05:26:56.065357,114:,4,224,207,0
2021-01-26 05:26:56.065357,11:,9,5554,502,0
2021-01-26 05:26:58.104122,1:,103,105758,908,0
2021-01-26 05:26:58.104122,122:,1,1066,99,0
2021-01-26 05:26:58.104122,124:,0,0,200,0
2021-01-26 05:26:58.104122,113:,1,1066,100,0
2021-01-26 05:26:58.104122,111:,5,5330,95,0
2021-01-26 05:26:58.104122,12:,93,99138,407,0
2021-01-26 05:26:58.104122,121:,92,98072,8,0
2021-01-26 05:26:58.104122,123:,0,0,100,0
2021-01-26 05:26:58.104122,112:,1,1066,99,0
2021-01-26 05:26:58.104122,114:,4,224,207,0
2021-01-26 05:26:58.104122,11:,10,6620,501,0
2021-01-26 05:27:00.120507,1:,110,113220,901,0
2021-01-26 05:27:00.120507,122:,1,1066,99,0
2021-01-26 05:27:00.120507,124:,0,0,200,0
2021-01-26 05:27:00.120507,113:,1,1066,100,0
2021-01-26 05:27:00.120507,111:,5,5330,95,0
2021-01-26 05:27:00.120507,12:,100,106600,400,0
2021-01-26 05:27:00.120507,121:,99,105534,1,0
2021-01-26 05:27:00.120507,123:,0,0,100,0
2021-01-26 05:27:00.120507,112:,1,1066,99,0
2021-01-26 05:27:00.120507,114:,4,224,207,0
2021-01-26 05:27:00.120507,11:,10,6620,501,0
2021-01-26 05:27:02.149124,1:,117,120682,894,0
2021-01-26 05:27:02.149124,122:,7,7462,93,0
2021-01-26 05:27:02.149124,124:,0,0,200,0
2021-01-26 05:27:02.149124,113:,1,1066,100,0
2021-01-26 05:27:02.149124,111:,5,5330,95,0
2021-01-26 05:27:02.149124,12:,107,114062,393,0
2021-01-26 05:27:02.149124,121:,100,106600,0,0
2021-01-26 05:27:02.149124,123:,0,0,100,0
2021-01-26 05:27:02.149124,112:,1,1066,99,0
2021-01-26 05:27:02.149124,114:,4,224,207,0
2021-01-26 05:27:02.149124,11:,10,6620,501,0
2021-01-26 05:27:04.167819,1:,124,128144,887,0
2021-01-26 05:27:04.167819,122:,14,14924,86,0
2021-01-26 05:27:04.167819,124:,0,0,200,0
2021-01-26 05:27:04.167819,113:,1,1066,100,0
2021-01-26 05:27:04.167819,111:,5,5330,95,0
2021-01-26 05:27:04.167819,12:,114,121524,386,0
2021-01-26 05:27:04.167819,121:,100,106600,0,0
2021-01-26 05:27:04.167819,123:,0,0,100,0
2021-01-26 05:27:04.167819,112:,1,1066,99,0
2021-01-26 05:27:04.167819,114:,4,224,207,0
2021-01-26 05:27:04.167819,11:,10,6620,501,0
2021-01-26 05:27:06.180003,1:,132,136672,879,0
