packet_seq_no,packet_delay_in_secs,flow_id
1,0.005404,1
1,0.005408,2
2,0.10608,1
3,0.319409,1
4,0.538842,1
5,0.755541,1
6,0.991758,1
7,1.194279,1
8,1.406016,1
9,1.629577,1
10,1.841861,1
11,2.058378,1
12,2.291539,1
13,2.516527,1
14,2.716238,1
15,2.917514,1
16,3.127722,1
17,3.375001,1
18,3.640631,1
19,3.797974,1
20,4.041824,1
21,4.235043,1
22,4.448491,1
23,4.659813,1
24,4.872118,1
25,5.099459,1
26,5.364657,1
27,5.530348,1
28,5.736094,1
29,5.957565,1
30,6.167815,1
31,6.382124,1
32,6.603706,1
33,6.818037,1
34,7.05538,1
35,7.251451,1
36,7.453799,1
37,7.679413,1
38,7.891464,1
39,8.103749,1
40,8.337108,1
41,8.540917,1
42,8.751698,1
43,8.965035,1
44,9.172093,1
45,9.399455,1
46,9.596161,1
47,9.813847,1
48,10.0374,1
49,10.252408,1
50,10.458163,1
51,10.678748,1
52,10.887122,1
53,11.120805,1
54,11.343214,1
55,11.545753,1
56,11.749321,1
57,12.022134,1
58,12.337505,1
59,12.405417,1
60,12.619179,1
61,12.845853,1
62,13.053491,1
63,13.268584,1
64,13.483673,1
65,13.706616,1
66,13.92844,1
67,14.12991,1
68,14.343473,1
69,14.566083,1
70,14.778697,1
71,14.989674,1
72,15.20751,1
73,15.425506,1
74,15.639095,1
75,15.849984,1
76,16.06405,1
77,16.275238,1
78,16.49916,1
79,16.712183,1
80,16.922633,1
81,17.136013,1
82,17.352699,1
83,17.571926,1
84,17.784011,1
85,17.997237,1
86,18.220841,1
87,18.432603,1
88,18.645562,1
89,18.857058,1
90,19.081024,1
91,19.28951,1
92,19.510542,1
93,19.742266,1
94,20.021117,1
95,20.168162,1
96,20.38627,1
97,20.581363,1
98,20.802792,1
99,21.016231,1
100,21.228061,1
2,22.430053,2
3,22.687566,2
4,22.867278,2
5,23.108723,2
6,23.321444,2
7,23.518041,2
8,23.7391,2
9,23.954688,2
10,24.195687,2
11,24.378106,2
12,24.597683,2
13,24.831165,2
14,25.011817,2
15,25.256969,2
16,25.496544,2
17,25.691819,2
18,25.88865,2
19,26.111157,2
20,26.315367,2
21,26.521029,2
22,26.74352,2
23,26.974025,2
24,27.172155,2
25,27.416443,2
26,27.601982,2
27,27.819266,2
28,28.031329,2
29,28.262758,2
30,28.456824,2
31,28.737774,2
32,28.891812,2
33,29.10396,2
34,29.315981,2
35,29.541321,2
36,29.752553,2
37,29.990023,2
38,30.180036,2
39,30.402373,2
40,30.613037,2
41,30.83185,2
42,31.039105,2
43,31.277992,2
44,31.472537,2
45,31.691236,2
46,31.890826,2
47,32.098752,2
48,32.334623,2
49,32.538417,2
50,32.762772,2
51,32.965088,2
52,33.185034,2
53,33.40799,2
54,33.645349,2
55,33.846043,2
56,34.06303,2
57,34.292673,2
58,34.493796,2
59,34.708971,2
60,34.929957,2
61,35.144716,2
62,35.375891,2
63,35.590994,2
64,35.814319,2
65,36.030384,2
66,36.260374,2
67,36.456903,2
68,36.676207,2
69,36.889775,2
70,37.10826,2
71,37.312824,2
72,37.539122,2
73,37.748138,2
74,37.965528,2
75,38.227238,2
76,38.40604,2
77,38.613335,2
78,38.856328,2
79,39.034095,2
80,39.259193,2
81,39.48072,2
82,39.691908,2
83,39.94074,2
84,40.128133,2
85,40.330621,2
86,40.54388,2
87,40.755848,2
88,40.990612,2
89,41.215299,2
90,41.408547,2
91,41.648702,2
92,41.854453,2
93,42.064386,2
94,42.267084,2
95,42.476923,2
96,42.724746,2
97,42.921551,2
98,43.12577,2
99,43.34089,2
100,43.56351,2
1,44.775852,5
1,45.005472,3
2,45.221194,3
1,45.457451,4
3,45.656908,3
4,45.882326,3
2,46.147854,5
5,46.314291,3
2,46.588706,4
6,46.750159,3
3,47.015866,5
7,47.212282,3
8,47.407574,3
3,47.69689,4
9,47.846772,3
10,48.072192,3
4,48.355888,5
11,48.500632,3
4,48.799918,4
12,48.934934,3
5,49.239363,5
13,49.402447,3
14,49.607912,3
5,49.905456,4
15,50.039724,3
16,50.252107,3
6,50.574398,5
17,50.685549,3
6,51.032359,4
18,51.150055,3
19,51.344679,3
7,51.728171,5
20,51.791886,3
7,52.144109,4
21,52.228999,3
8,52.589108,5
22,52.674041,3
23,52.888595,3
8,53.267447,4
24,53.318547,3
25,53.546616,3
9,53.926771,5
26,53.977785,3
9,54.36941,4
27,54.425492,3
10,54.815749,5
28,54.858701,3
29,55.070576,3
10,55.495248,4
30,55.528322,3
31,55.72968,3
11,56.187408,5
32,56.178127,3
11,56.702834,4
33,56.610104,3
12,57.042463,5
34,57.056825,3
35,57.269558,3
12,57.803935,4
36,57.703679,3
37,57.927703,3
13,58.390225,5
38,58.36201,3
13,58.834986,4
39,58.809,3
14,59.28039,5
40,59.248043,3
41,59.452691,3
14,59.958838,4
42,59.956128,3
43,60.112518,3
15,60.617899,5
44,60.55632,3
15,61.071767,4
45,60.993098,3
46,61.199721,3
16,61.741815,5
47,61.6552,3
16,62.26365,4
48,62.085895,3
17,62.630833,5
49,62.542796,3
50,62.792683,3
17,63.300529,4
51,63.187411,3
52,63.394759,3
18,63.98991,5
53,63.843799,3
18,64.423109,4
54,64.28986,3
19,64.862754,5
55,64.719205,3
56,64.922828,3
19,65.551986,4
57,65.371264,3
58,65.655518,3
20,66.196356,5
59,66.075055,3
20,66.6488,4
60,66.468564,3
21,67.094021,5
61,66.933813,3
62,67.166149,3
21,67.76199,4
63,67.570404,3
64,67.797984,3
22,68.430437,5
65,68.226144,3
22,68.875367,4
66,68.688369,3
23,69.321547,5
67,69.103563,3
68,69.315577,3
23,70.006479,4
69,69.762556,3
70,69.975832,3
24,70.657286,5
71,70.425172,3
24,71.11321,4
72,70.855756,3
73,71.07291,3
25,71.78791,5
74,71.515072,3
25,72.226057,4
75,71.948655,3
26,72.672991,5
76,72.39464,3
77,72.609901,3
26,73.33856,4
78,73.058804,3
79,73.266525,3
27,74.008286,5
80,73.700063,3
27,74.465521,4
81,74.158779,3
28,74.899802,5
82,74.574082,3
83,74.806387,3
28,75.577656,4
84,75.242089,3
85,75.462779,3
29,76.262241,5
86,75.898222,3
29,76.705622,4
87,76.333808,3
30,77.135718,5
88,76.779061,3
89,76.991699,3
30,77.801999,4
90,77.522961,3
91,77.663128,3
31,78.488264,5
92,78.087305,3
31,78.938497,4
93,78.580501,3
32,79.372175,5
94,78.964213,3
95,79.196186,3
32,80.043587,4
96,79.62429,3
97,79.839436,3
33,80.709962,5
98,80.284323,3
33,81.155653,4
99,80.719042,3
100,80.929227,3
34,81.82398,5
34,82.068631,4
35,82.257506,5
35,82.554014,4
36,82.822502,5
36,82.92565,4
37,83.138921,5
37,83.361031,4
38,83.608779,5
38,83.833503,4
39,84.021872,5
39,84.241188,4
40,84.466595,5
40,84.687549,4
41,84.909802,5
41,85.120785,4
42,85.352133,5
42,85.570681,4
43,85.779943,5
43,86.002157,4
44,86.224294,5
44,86.448946,4
45,86.671816,5
45,86.914319,4
46,87.08892,5
46,87.308915,4
47,87.531403,5
47,87.753339,4
48,87.987396,5
48,88.211575,4
49,88.424518,5
49,88.636048,4
50,88.854237,5
50,89.095557,4
51,89.311355,5
51,89.519663,4
52,89.740166,5
52,89.962399,4
